route_id,service_id,trip_id,trip_headsign
49,189,245,Frankfurt(Main)Hbf
50,190,246,München Hbf
51,191,247,Dortmund Hbf
52,192,248,München Hbf
53,193,249,Bruxelles Midi
54,194,250,München Hbf
55,195,251,Bruxelles Midi
56,194,252,München Hbf
57,196,253,Essen Hbf
58,197,254,München Hbf
59,198,255,Köln Hbf
60,199,256,Frankfurt(Main)Hbf
61,200,257,Frankfurt(Main)Hbf
62,201,258,Dortmund Hbf
63,202,259,Köln Hbf
64,203,260,Frankfurt(Main)Hbf
65,204,261,Dortmund Hbf
66,205,262,München Hbf
67,206,263,Köln Hbf
68,207,264,Basel Bad Bf
69,208,265,Dortmund Hbf
70,209,266,München Hbf
71,210,267,Dortmund Hbf
49,211,268,München Hbf
72,212,269,München Hbf
73,213,270,Essen Hbf
74,214,271,Köln Hbf
75,215,272,Stuttgart Hbf
76,216,273,Frankfurt(Main)Hbf
77,217,274,München Hbf
78,218,275,Frankfurt(Main)Hbf
79,219,276,Frankfurt(Main)Hbf
80,220,277,Essen Hbf
54,221,278,München Hbf
81,221,279,Essen Hbf
56,221,280,München Hbf
82,222,281,Köln Hbf
60,223,282,Frankfurt(Main)Hbf
83,224,283,Bruxelles Midi
84,225,284,Amsterdam Centraal
73,226,285,Dortmund Hbf
85,227,286,München Hbf
80,227,287,Dortmund Hbf
81,227,288,Dortmund Hbf
57,228,289,Dortmund Hbf
58,229,290,München Hbf
86,230,291,Köln Hbf
68,231,292,Karlsruhe Hbf
56,22,293,München Hbf
68,232,294,Karlsruhe Hbf
87,233,295,Frankfurt(Main)Hbf
50,234,296,Nürnberg Hbf
66,140,297,München Hbf
73,235,298,Dortmund Hbf
51,144,299,Dortmund Hbf
73,236,300,Essen Hbf
63,237,301,Köln Hbf
66,237,302,München Hbf
51,238,303,Dortmund Hbf
78,185,304,Frankfurt(Main)Hbf
68,239,305,Freiburg(Breisgau) Hbf
73,240,306,Essen Hbf
62,149,307,Essen Hbf
66,149,308,München Hbf
77,241,309,Dortmund Hbf
73,242,310,Essen Hbf
88,243,311,Bruxelles Midi
89,244,312,Stuttgart Hbf
90,245,313,Hamm(Westf)
80,246,314,Essen Hbf
91,247,315,Köln Hbf
92,244,316,Köln Hbf
93,248,317,Köln Hbf
72,249,318,München Hbf
73,250,319,Düsseldorf Hbf
85,251,320,München Hbf
80,249,321,Düsseldorf Hbf
54,252,322,München Hbf
81,249,323,Düsseldorf Hbf
56,252,324,München Hbf
57,253,325,Düsseldorf Hbf
94,252,326,Düsseldorf Hbf
65,253,327,Düsseldorf Hbf
68,254,328,Karlsruhe Hbf
52,255,329,München Hbf
58,255,330,München Hbf
62,255,331,Dortmund Hbf
66,255,332,München Hbf
77,256,333,München Hbf
79,257,334,Frankfurt(Main)Hbf
73,258,335,Düsseldorf Hbf
51,259,336,Dortmund Hbf
95,260,337,Dortmund Hbf
96,261,338,Düsseldorf Hbf
69,251,339,Düsseldorf Hbf
68,262,340,Basel Bad Bf
97,263,341,München Hbf
98,264,342,München Hbf
99,264,343,München Hbf
100,264,344,Düsseldorf Hbf
101,263,345,München Hbf
102,264,346,Düsseldorf Hbf
103,263,347,München Hbf
104,263,348,Düsseldorf Hbf
105,264,349,München Hbf
106,263,350,Düsseldorf Hbf
107,263,351,Düsseldorf Hbf
108,265,352,München Hbf
105,265,353,München Hbf
109,265,354,Dortmund Hbf
110,266,355,München Hbf
72,267,356,München Hbf
77,268,357,München Hbf
80,268,358,Düsseldorf Hbf
54,268,359,München Hbf
81,268,360,Düsseldorf Hbf
56,268,361,München Hbf
58,268,362,München Hbf
94,268,363,Düsseldorf Hbf
97,269,364,Nürnberg Hbf
98,270,365,München Hbf
99,270,366,München Hbf
100,270,367,Düsseldorf Hbf
101,271,368,München Hbf
102,270,369,Düsseldorf Hbf
103,271,370,München Hbf
104,271,371,Düsseldorf Hbf
105,270,372,München Hbf
106,271,373,Düsseldorf Hbf
107,271,374,Düsseldorf Hbf
108,272,375,Nürnberg Hbf
105,272,376,München Hbf
109,272,377,Dortmund Hbf
77,273,378,München Hbf
80,274,379,Essen Hbf
54,274,380,München Hbf
81,274,381,Essen Hbf
56,274,382,München Hbf
58,275,383,München Hbf
72,276,384,München Hbf
73,277,385,Essen Hbf
98,278,386,München Hbf
73,279,387,Dortmund Hbf
99,278,388,München Hbf
100,278,389,Dortmund Hbf
101,280,390,München Hbf
102,278,391,Dortmund Hbf
103,280,392,München Hbf
104,280,393,Dortmund Hbf
105,278,394,München Hbf
107,280,395,Dortmund Hbf
108,281,396,Nürnberg Hbf
105,281,397,München Hbf
109,281,398,Dortmund Hbf
110,281,399,München Hbf
68,162,400,Karlsruhe Hbf
68,282,401,Basel Bad Bf
111,280,402,Dortmund Hbf
52,283,403,Nürnberg Hbf
57,284,404,Dortmund Hbf
62,283,405,Dortmund Hbf
85,285,406,München Hbf
80,285,407,Dortmund Hbf
54,286,408,München Hbf
81,285,409,Dortmund Hbf
56,286,410,München Hbf
58,285,411,München Hbf
65,286,412,Dortmund Hbf
50,287,413,Nürnberg Hbf
73,288,414,Dortmund Hbf
53,289,415,Bruxelles Midi
59,290,416,Köln Hbf
60,291,417,Frankfurt(Main)Hbf
61,292,418,Frankfurt(Main)Hbf
86,288,419,Köln Hbf
64,292,420,Frankfurt(Main)Hbf
67,293,421,Köln Hbf
51,294,422,Dortmund Hbf
55,294,423,Bruxelles Midi
63,295,424,Köln Hbf
88,296,425,Bruxelles Midi
73,297,426,Essen Hbf
76,297,427,Frankfurt(Main)Hbf
77,298,428,München Hbf
78,297,429,Frankfurt(Main)Hbf
79,297,430,Frankfurt(Main)Hbf
82,297,431,Köln Hbf
60,299,432,Frankfurt(Main)Hbf
83,297,433,Bruxelles Midi
84,297,434,Amsterdam Centraal
50,300,435,München Hbf
77,301,436,München Hbf
53,302,437,Bruxelles Midi
112,302,438,Amsterdam Centraal
113,303,439,Amsterdam Centraal
114,304,440,Stuttgart Hbf
115,305,441,Frankfurt(Main)Hbf
116,306,442,Stuttgart Hbf
117,305,443,Frankfurt(Main)Hbf
118,307,444,Stuttgart Hbf
119,304,445,Frankfurt(Main)Hbf
120,308,446,München Hbf
121,309,447,Frankfurt(Main)Hbf
122,308,448,Stuttgart Hbf
123,310,449,Frankfurt(Main)Hbf
124,311,450,Frankfurt(Main)Hbf
125,312,451,Stuttgart Hbf
122,313,452,München Hbf
126,314,453,Frankfurt(Main)Hbf
114,315,454,Stuttgart Hbf
124,316,455,Frankfurt(Main)Hbf
116,317,456,Stuttgart Hbf
118,315,457,Stuttgart Hbf
119,315,458,Frankfurt(Main)Hbf
120,317,459,München Hbf
122,318,460,Stuttgart Hbf
122,319,461,München Hbf
122,320,462,Stuttgart Hbf
127,321,463,Calais Ville
128,322,464,Berlin Ostbahnhof
129,323,465,Calais Ville
125,324,466,Stuttgart Hbf
118,325,467,Stuttgart Hbf
122,324,468,München Hbf
116,326,469,Stuttgart Hbf
120,326,470,München Hbf
122,326,471,Stuttgart Hbf
130,327,472,Calais Ville
131,328,473,Emden Außenhafen
132,83,474,Norddeich Mole
133,83,475,Norddeich Mole
134,329,476,Köln Hbf
135,83,477,Emden Hbf
136,330,478,Emden Hbf
137,331,479,Koblenz Hbf
138,332,480,Köln Hbf
139,333,481,Norddeich Mole
131,333,482,Emden Hbf
132,334,483,Norddeich Mole
140,334,484,Norddeich Mole
135,334,485,Emden Hbf
139,335,486,Norddeich Mole
131,336,487,Emden Hbf
132,337,488,Norddeich Mole
140,338,489,Norddeich Mole
135,339,490,Emden Hbf
136,340,491,Emden Hbf
137,341,492,Konstanz
131,342,493,Emden Außenhafen
133,343,494,Norddeich Mole
141,344,495,Emden Hbf
137,21,496,Konstanz
139,21,497,Norddeich Mole
132,345,498,Norddeich Mole
135,22,499,Emden Hbf
136,22,500,Emden Hbf
135,346,501,Emden Hbf
139,347,502,Norddeich Mole
134,348,503,Köln Hbf
142,349,504,Magdeburg Hbf
143,349,505,Emden Hbf
137,350,506,Konstanz
137,351,507,Konstanz
135,352,508,Emden Hbf
139,353,509,Norddeich Mole
132,354,510,Norddeich Mole
135,355,511,Emden Hbf
141,356,512,Emden Hbf
137,357,513,Radolfzell
137,99,514,Radolfzell
139,99,515,Norddeich Mole
135,358,516,Emden Hbf
136,358,517,Emden Hbf
137,146,518,Konstanz
138,146,519,Düsseldorf Hbf
139,146,520,Leer(Ostfriesl)
26,359,521,Köln Hbf
131,359,522,Leer(Ostfriesl)
27,359,523,Köln Hbf
132,359,524,Leer(Ostfriesl)
28,146,525,Köln Hbf
140,146,526,Leer(Ostfriesl)
28,238,527,Koblenz Hbf
133,238,528,Leer(Ostfriesl)
134,238,529,Köln Hbf
135,238,530,Leer(Ostfriesl)
30,238,531,Köln Hbf
136,238,532,Leer(Ostfriesl)
137,147,533,Konstanz
138,147,534,Köln Hbf
139,147,535,Leer(Ostfriesl)
26,360,536,Köln Hbf
131,360,537,Leer(Ostfriesl)
27,360,538,Bonn-Bad Godesberg
132,360,539,Leer(Ostfriesl)
28,147,540,Köln Hbf
140,147,541,Leer(Ostfriesl)
28,361,542,Koblenz Hbf
133,361,543,Leer(Ostfriesl)
134,361,544,Köln Hbf
135,361,545,Leer(Ostfriesl)
30,361,546,Köln Hbf
136,361,547,Leer(Ostfriesl)
139,362,548,Norddeich Mole
131,105,549,Emden Außenhafen
132,105,550,Norddeich Mole
133,105,551,Norddeich Mole
135,105,552,Emden Hbf
139,150,553,Norddeich Mole
132,150,554,Norddeich Mole
135,150,555,Emden Hbf
136,150,556,Emden Hbf
144,363,557,Norddeich Mole
136,364,558,Emden Hbf
137,365,559,Konstanz
144,114,560,Norddeich Mole
138,366,561,Köln Hbf
139,157,562,Norddeich Mole
131,366,563,Emden Außenhafen
132,367,564,Norddeich Mole
140,368,565,Norddeich Mole
134,366,566,Köln Hbf
136,114,567,Emden Hbf
139,159,568,Norddeich Mole
133,369,569,Norddeich Mole
135,370,570,Emden Hbf
136,116,571,Emden Hbf
137,371,572,Koblenz Hbf
132,257,573,Norddeich Mole
135,371,574,Emden Hbf
137,372,575,Immendingen
141,373,576,Emden Hbf
135,374,577,Emden Hbf
137,375,578,Immendingen
135,376,579,Emden Hbf
145,377,580,Dortmund Hbf
145,378,581,Dortmund Hbf
146,379,582,Konstanz
145,180,583,Dortmund Hbf
145,380,584,Dortmund Hbf
145,99,585,Dortmund Hbf
137,381,586,Konstanz
137,382,587,Konstanz
135,383,588,Münster(Westf)Hbf
145,384,589,Dortmund Hbf
145,385,590,Dortmund Hbf
137,386,591,Konstanz
145,365,592,Dortmund Hbf
145,387,593,Dortmund Hbf
145,279,594,Dortmund Hbf
147,309,595,Paris Est
148,388,596,Paris Est
149,389,597,Paris Est
150,390,598,Paris Est
151,305,599,Paris Est
152,391,600,Paris Est
153,392,601,Paris Est
154,392,602,Paris Est
155,393,603,Paris Est
156,312,604,Paris Est
149,394,605,Paris Est
153,395,606,Paris Est
154,395,607,Paris Est
149,325,608,Paris Est
156,324,609,Paris Est
152,325,610,Paris Est
148,396,611,Paris Est
150,326,612,Paris Est
157,397,613,Stuttgart Hbf
158,305,614,Singen(Hohentwiel)
159,398,615,Zürich HB
160,399,616,Stuttgart Hbf
161,305,617,Zürich HB
162,305,618,Singen(Hohentwiel)
163,400,619,Zürich HB
164,399,620,Stuttgart Hbf
165,305,621,Zürich HB
166,305,622,Singen(Hohentwiel)
167,401,623,Zürich HB
168,402,624,Stuttgart Hbf
169,403,625,Zürich HB
170,403,626,Singen(Hohentwiel)
171,402,627,Zürich HB
172,402,628,Stuttgart Hbf
173,403,629,Zürich HB
174,404,630,Singen(Hohentwiel)
175,399,631,Zürich HB
176,405,632,Stuttgart Hbf
177,406,633,Zürich HB
178,407,634,Singen(Hohentwiel)
179,408,635,Zürich HB
180,409,636,Stuttgart Hbf
181,410,637,Zürich HB
182,411,638,Singen(Hohentwiel)
183,412,639,Zürich HB
184,411,640,Singen(Hohentwiel)
185,410,641,Zürich HB
186,413,642,Zürich HB
159,414,643,Zürich HB
163,415,644,Zürich HB
157,416,645,Singen(Hohentwiel)
160,417,646,Singen(Hohentwiel)
164,417,647,Singen(Hohentwiel)
167,417,648,Zürich HB
168,417,649,Singen(Hohentwiel)
171,417,650,Zürich HB
172,417,651,Singen(Hohentwiel)
175,417,652,Zürich HB
176,418,653,Singen(Hohentwiel)
186,419,654,Zürich HB
77,420,655,München Hbf
187,421,656,München Hbf
188,422,657,Stuttgart Hbf
189,423,658,München Hbf
190,194,659,München Hbf
191,424,660,Stuttgart Hbf
192,194,661,Dortmund Hbf
193,425,662,München Hbf
194,426,663,Düsseldorf Hbf
195,427,664,Essen Hbf
196,428,665,München Hbf
197,429,666,Dortmund Hbf
198,430,667,Essen Hbf
199,431,668,Stuttgart Hbf
200,432,669,München Hbf
201,433,670,Essen Hbf
202,434,671,München Hbf
203,435,672,Stuttgart Hbf
94,436,673,Essen Hbf
204,437,674,Frankfurt(Main)Hbf
205,438,675,München Hbf
206,439,676,Dortmund Hbf
207,440,677,Münster(Westf)Hbf
208,441,678,München Hbf
209,441,679,Stuttgart Hbf
210,442,680,Dortmund Hbf
66,411,681,Nürnberg Hbf
211,443,682,Hamburg-Altona
212,441,683,Dortmund Hbf
213,444,684,Dortmund Hbf
214,445,685,Dortmund Hbf
215,446,686,München Hbf
216,447,687,Stuttgart Hbf
217,448,688,Berlin Gesundbrunnen
218,221,689,München Hbf
219,449,690,Essen Hbf
220,450,691,Düsseldorf Hbf
221,451,692,Essen Hbf
190,221,693,München Hbf
222,452,694,Dortmund Hbf
191,453,695,Stuttgart Hbf
192,221,696,Essen Hbf
222,454,697,Düsseldorf Hbf
187,455,698,Garmisch-Partenkirchen
220,456,699,Düsseldorf Hbf
221,457,700,Dortmund Hbf
194,458,701,Dortmund Hbf
223,22,702,Lübeck Hbf
224,22,703,Westerland(Sylt)
225,22,704,Hamburg-Altona
190,22,705,München Hbf
191,22,706,Stuttgart Hbf
192,22,707,Dortmund Hbf
193,22,708,München Hbf
194,22,709,Düsseldorf Hbf
195,22,710,Essen Hbf
199,459,711,Stuttgart Hbf
195,228,712,Dortmund Hbf
198,228,713,Dortmund Hbf
189,30,714,München Hbf
226,460,715,München Hbf
215,461,716,München Hbf
221,462,717,Essen Hbf
221,51,718,Essen Hbf
217,463,719,Berlin Ostbahnhof
219,464,720,Essen Hbf
219,465,721,Essen Hbf
215,466,722,München Hbf
226,146,723,München Hbf
188,359,724,Stuttgart Hbf
227,467,725,Berlin Ostbahnhof
228,146,726,Berlin Ostbahnhof
229,238,727,Berlin Ostbahnhof
230,185,728,Berlin Ostbahnhof
217,468,729,Berlin Ostbahnhof
216,469,730,Stuttgart Hbf
189,470,731,München Hbf
191,149,732,Stuttgart Hbf
197,471,733,Dortmund Hbf
198,472,734,Düsseldorf Hbf
189,105,735,München Hbf
231,473,736,München Hbf
232,474,737,Kiel Hbf
233,474,738,Düsseldorf Hbf
234,474,739,Düsseldorf Hbf
235,150,740,Hamburg-Altona
224,150,741,Hamburg Dammtor
236,150,742,Dortmund Hbf
237,475,743,Fehmarn-Burg
217,476,744,Berlin Gesundbrunnen
231,477,745,München Hbf
215,249,746,München Hbf
238,478,747,Amsterdam Centraal
187,479,748,München Hbf
188,366,749,Stuttgart Hbf
221,480,750,Düsseldorf Hbf
239,481,751,Frankfurt(Main)Hbf
231,482,752,München Hbf
240,478,753,Amsterdam Centraal
190,252,754,München Hbf
192,252,755,Düsseldorf Hbf
241,478,756,Amsterdam Centraal
193,252,757,München Hbf
195,252,758,Düsseldorf Hbf
242,478,759,Frankfurt(Main)Hbf
243,116,760,Fehmarn-Burg
244,478,761,Amsterdam Centraal
196,483,762,München Hbf
245,484,763,Amsterdam Centraal
218,256,764,München Hbf
219,257,765,Düsseldorf Hbf
231,485,766,München Hbf
200,483,767,München Hbf
201,486,768,Düsseldorf Hbf
202,487,769,München Hbf
246,488,770,Frankfurt(Main)Hbf
247,264,771,München Hbf
248,263,772,München Hbf
249,264,773,Düsseldorf Hbf
250,263,774,München Hbf
251,263,775,Düsseldorf Hbf
252,263,776,München Hbf
253,263,777,Düsseldorf Hbf
254,263,778,München Hbf
255,264,779,Düsseldorf Hbf
256,265,780,München Hbf
257,263,781,Düsseldorf Hbf
258,265,782,München Hbf
215,268,783,Nürnberg Hbf
218,268,784,München Hbf
221,489,785,Düsseldorf Hbf
190,268,786,München Hbf
192,268,787,Düsseldorf Hbf
247,270,788,Nürnberg Hbf
248,271,789,München Hbf
249,270,790,Düsseldorf Hbf
250,271,791,München Hbf
251,271,792,Düsseldorf Hbf
252,271,793,Nürnberg Hbf
253,271,794,Düsseldorf Hbf
254,272,795,München Hbf
215,490,796,Nürnberg Hbf
218,274,797,München Hbf
187,491,798,München Hbf
231,492,799,München Hbf
190,274,800,München Hbf
192,274,801,Essen Hbf
221,493,802,Essen Hbf
247,278,803,Nürnberg Hbf
77,494,804,München Hbf
248,280,805,München Hbf
249,278,806,Dortmund Hbf
250,280,807,München Hbf
251,280,808,Dortmund Hbf
252,280,809,Nürnberg Hbf
253,281,810,Essen Hbf
254,281,811,München Hbf
255,281,812,Essen Hbf
253,278,813,Dortmund Hbf
256,281,814,München Hbf
221,285,815,Dortmund Hbf
190,286,816,München Hbf
192,286,817,Dortmund Hbf
193,495,818,Nürnberg Hbf
195,285,819,Dortmund Hbf
195,275,820,Essen Hbf
196,496,821,München Hbf
198,275,822,Essen Hbf
200,496,823,München Hbf
259,497,824,Koebenhavn H
260,498,825,Hamburg Hbf
261,497,826,Koebenhavn H
262,499,827,Hamburg Hbf
263,500,828,Koebenhavn H
264,499,829,Hamburg Hbf
259,85,830,Koebenhavn H
261,85,831,Koebenhavn H
263,85,832,Koebenhavn H
265,501,833,Hamburg Hbf
266,501,834,Koebenhavn H
263,502,835,Koebenhavn H
263,503,836,Koebenhavn H
259,504,837,Koebenhavn H
261,504,838,Koebenhavn H
267,504,839,Roedby
263,465,840,Koebenhavn H
259,505,841,Nykoebing F st
268,505,842,Hamburg Hbf
269,505,843,Nykoebing F st
270,506,844,Hamburg Hbf
261,505,845,Nykoebing F st
271,505,846,Hamburg Hbf
266,506,847,Nykoebing F st
272,505,848,Hamburg Hbf
263,505,849,Nykoebing F st
273,505,850,Hamburg Hbf
274,507,851,Köln Hbf
275,508,852,Hamburg Hbf
276,509,853,Köln Hbf
277,510,854,Köln Hbf
278,511,855,Fehmarn-Burg
279,512,856,Hamburg Hbf
280,513,857,Nykoebing F st
276,367,858,Köln Hbf
277,371,859,Köln Hbf
281,514,860,Singen(Hohentwiel)
282,515,861,Stuttgart Hbf
283,516,862,Singen(Hohentwiel)
284,516,863,Stuttgart Hbf
285,517,864,Singen(Hohentwiel)
286,518,865,Stuttgart Hbf
287,516,866,Singen(Hohentwiel)
288,516,867,Stuttgart Hbf
289,519,868,Singen(Hohentwiel)
290,516,869,Stuttgart Hbf
291,401,870,Singen(Hohentwiel)
292,519,871,Stuttgart Hbf
293,401,872,Singen(Hohentwiel)
294,520,873,Stuttgart Hbf
295,521,874,Konstanz
296,522,875,Rottweil
297,523,876,Stuttgart Hbf
298,414,877,Stuttgart Hbf
299,524,878,Stuttgart Hbf
300,414,879,Singen(Hohentwiel)
289,525,880,Konstanz
