route_id,route_short_name,route_long_name,route_type,agency_id
965,,ICE 104,2,NS
966,,EC 9,2,SBB
967,,ICE 274,2,DB
968,,ICE 107,2,DB
969,,ICE 75,2,SBB
970,,ICE 102,2,DB
971,,ICE 272,2,DB
972,,ICE 109,2,DB
973,,ICE 77,2,SBB
974,,ICE 100,2,DB
975,,ICE 4,2,DB
976,,ICE 201,2,DB
977,,ICE 79,2,SBB
978,,ICE 203,2,DB
979,,ICE 604,2,DB
980,,IC 209,2,DB
981,,ICE 202,2,DB
982,,ICE 3,2,SBB
983,,ICE 5,2,DB
984,,ICE 273,2,DB
985,,ICE 874,2,DB
986,,ICE 103,2,DB
987,,ICE 71,2,SBB
988,,ICE 1173,2,SBB
989,,EC 451,2,SBB
990,,IC 2374,2,DB
991,,IC 2292,2,DB
992,,IC 2397,2,DB
993,,IC 1976,2,DB
994,,IC 1990,2,DB
995,,IC 2419,2,DB
996,,IC 1991,2,DB
997,,ICE 1576,2,DB
998,,IC 1986,2,DB
999,,IC 2392,2,DB
1000,,IC 1999,2,DB
1001,,IC 2183,2,DB
1002,,IC 2390,2,DB
1003,,EC 219,2,DB
1004,,IC 2370,2,DB
1005,,ICE 1643,2,DB
1006,,IC 2371,2,DB
1007,,ICE 1670,2,DB
1008,,ICE 1641,2,DB
1009,,ICE 1567,2,DB
1010,,ICE 1566,2,DB
1011,,ICE 1661,2,DB
1012,,IC 2297,2,DB
1013,,ICE 1551,2,DB
1014,,IC 2373,2,DB
1015,,EN 440,2,RZD
1016,,ICE 843,2,DB
1017,,ICE 543,2,DB
1018,,ICE 1045,2,DB
1019,,ICE 855,2,DB
1020,,ICE 545,2,DB
1021,,ICE 555,2,DB
1022,,ICE 847,2,DB
1023,,ICE 857,2,DB
1024,,ICE 849,2,DB
1025,,ICE 549,2,DB
1026,,ICE 1051,2,DB
1027,,ICE 941,2,DB
1028,,ICE 641,2,DB
1029,,ICE 1053,2,DB
1030,,ICE 943,2,DB
1031,,IC 1912,2,DB
1032,,ICE 653,2,DB
1033,,ICE 643,2,DB
1034,,ICE 1055,2,DB
1035,,ICE 945,2,DB
1036,,ICE 844,2,DB
1037,,ICE 854,2,DB
1038,,ICE 947,2,DB
1039,,ICE 842,2,DB
1040,,ICE 541,2,DB
1041,,ICE 853,2,DB
1042,,ICE 553,2,DB
1043,,ICE 547,2,DB
1044,,IC 1916,2,DB
1045,,IC 1928,2,DB
1046,,NJ 456,2,ÖBB
1047,,IC 2021,2,DB
1048,,IC 2020,2,DB
1049,,ICE 1028,2,DB
1050,,IC 1910,2,DB
1051,,IC 1919,2,DB
1052,,IC 2314,2,DB
1053,,ICE 1211,2,DB
1054,,IC 2214,2,DB
1055,,IC 5107,2,SWX
1056,,ICE 923,2,DB
1057,,IC 2024,2,DB
1058,,ICE 925,2,DB
1059,,RE 5106,2,SWX
1060,,ICE 926,2,DB
1061,,ICE 922,2,DB
1062,,IC 2215,2,DB
1063,,IC 2321,2,DB
1064,,IC 2210,2,DB
1065,,IC 2307,2,DB
1066,,IC 2003,2,DB
1067,,IC 2226,2,DB
1068,,IC 1922,2,DB
1069,,IC 1911,2,DB
1070,,IC 2023,2,DB
1071,,IC 2337,2,DB
1072,,IC 2265,2,DB
1073,,IC 2366,2,DB
1074,,IC 2360,2,DB
1075,,IC 2269,2,DB
1076,,IC 2363,2,DB
1077,,IC 2278,2,DB
1078,,IC 2367,2,DB
1079,,IC 2369,2,DB
1080,,IC 478,2,DB
1081,,IC 468,2,DB
1082,,IC 2168,2,DB
1083,,IC 2169,2,DB
1084,,IC 2365,2,DB
1085,,ICE 909,2,DB
1086,,IC 2343,2,DB
1087,,IC 143,2,DB
1088,,IC 147,2,DB
1089,,IC 241,2,DB
1090,,IC 2241,2,DB
1091,,IC 245,2,DB
1092,,IC 2240,2,DB
1093,,IC 146,2,DB
1094,,IC 142,2,DB
1095,,IC 240,2,DB
1096,,ICE 1212,2,DB
1097,,ICE 1210,2,DB
1098,,IC 2378,2,DB
1099,,IC 2171,2,DB
1100,,ICE 1687,2,DB
1101,,IC 1984,2,DB
1102,,ICE 1594,2,DB
1103,,IC 2178,2,DB
1104,,ICE 1583,2,DB
1105,,ICE 1686,2,DB
1106,,ICE 1585,2,DB
1107,,IC 2179,2,DB
1108,,IC 1972,2,DB
1109,,ICE 1693,2,DB
1110,,IC 469,2,DB
1111,,ICE 1297,2,DB
1112,,IC 479,2,DB
1113,,IC 2173,2,DB
1114,,ICE 1688,2,DB
1115,,ICE 581,2,DB
1116,,ICE 783,2,DB
1117,,ICE 583,2,DB
1118,,ICE 988,2,DB
1119,,ICE 888,2,DB
1120,,ICE 1085,2,DB
1121,,ICE 784,2,DB
1122,,ICE 787,2,DB
1123,,ICE 886,2,DB
1124,,ICE 1682,2,DB
1125,,ICE 789,2,DB
1126,,ICE 882,2,DB
1127,,ICE 1689,2,DB
1128,,ICE 980,2,DB
1129,,ICE 881,2,DB
1130,,ICE 880,2,DB
1131,,ICE 588,2,DB
1132,,ICE 883,2,DB
1133,,ICE 788,2,DB
1134,,ICE 683,2,DB
1135,,ICE 681,2,DB
1136,,IC 2293,2,DB
1137,,ICE 535,2,DB
1138,,ICE 533,2,DB
1139,,IC 2253,2,DB
1140,,IC 2255,2,DB
1141,,IC 2257,2,DB
1142,,ICE 1587,2,DB
1143,,IC 2086,2,DB
1144,,IC 2080,2,DB
1145,,IC 1914,2,DB
1146,,IC 2016,2,DB
1147,,ICE 645,2,DB
1148,,IC 2403,2,DB
1149,,IC 1099,2,DB
1150,,ICE 125,2,DB
1151,,IC 1926,2,DB
1152,,ICE 129,2,DB
1153,,IC 2195,2,DB
1154,,ICE 1046,2,DB
1155,,ICE 221,2,DB
1156,,ICE 1102,2,DB
1157,,ICE 609,2,DB
1158,,IC 1098,2,DB
1159,,IC 2309,2,DB
1160,,ICE 1098,2,DB
1161,,IC 2196,2,DB
1162,,ICE 1041,2,DB
1163,,IC 141,2,DB
1164,,IC 1917,2,DB
1165,,IC 145,2,DB
1166,,IC 149,2,DB
1167,,ICE 1690,2,DB
1168,,ICE 649,2,DB
1169,,ICE 1043,2,DB
1170,,IC 144,2,DB
1171,,IC 140,2,DB
1172,,ICE 540,2,DB
1173,,ICE 772,2,DB
1174,,ICE 770,2,DB
1175,,ICE 578,2,DB
1176,,ICE 576,2,DB
1177,,ICE 1094,2,DB
1178,,IC 2316,2,DB
1179,,IC 2058,2,DB
1180,,ICE 572,2,DB
1181,,ICE 1110,2,DB
1182,,IC 2333,2,DB
1183,,IC 1994,2,DB
1184,,ICE 970,2,DB
1185,,IC 2407,2,DB
1186,,ICE 672,2,DB
1187,,ICE 9556,2,DB
1188,,ICE 571,2,DB
1189,,ICE 973,2,DB
1190,,ICE 575,2,DB
1191,,ICE 577,2,DB
1192,,ICE 826,2,DB
1193,,IC 1077,2,DB
1194,,ICE 579,2,DB
1195,,ICE 771,2,DB
1196,,ICE 1171,2,DB
1197,,ICE 570,2,DB
1198,,ICE 773,2,DB
1199,,ICE 292,2,DB
1200,,ICE 887,2,DB
1201,,ICE 1088,2,DB
1202,,ICE 1598,2,DB
1203,,ICE 1087,2,DB
1204,,ICE 879,2,DB
1205,,ICE 250,2,NS
1206,,IC 1971,2,DB
1207,,ICE 1582,2,DB
1208,,ICE 1180,2,DB
1209,,ICE 538,2,DB
1210,,ICE 1589,2,DB
1211,,ICE 536,2,DB
1212,,ICE 586,2,DB
1213,,ICE 1581,2,DB
1214,,ICE 1681,2,DB
1215,,ICE 584,2,DB
1216,,ICE 776,2,DB
1217,,ICE 633,2,DB
1218,,ICE 582,2,DB
1219,,ICE 782,2,DB
1220,,ICE 635,2,DB
1221,,ICE 685,2,DB
1222,,ICE 634,2,DB
1223,,IC 2416,2,DB
1224,,IC 2414,2,DB
1225,,IC 2326,2,DB
1226,,IC 2406,2,DB
1227,,IC 2412,2,DB
1228,,IC 2355,2,DB
1229,,ICE 1736,2,DB
1230,,ICE 655,2,DB
1231,,IC 1920,2,DB
1232,,IC 2301,2,DB
1233,,ICE 885,2,DB
1234,,ICE 585,2,DB
1235,,ICE 573,2,DB
1236,,ICE 1097,2,DB
1237,,IC 2175,2,DB
1238,,ICE 1175,2,SBB
1239,,IC 2303,2,DB
1240,,ICE 1177,2,DB
1241,,ICE 875,2,DB
1242,,ICE 1685,2,DB
1243,,ICE 1195,2,DB
1244,,ICE 574,2,DB
1245,,ICE 1084,2,DB
1246,,ICE 1057,2,DB
1247,,ICE 657,2,DB
1248,,IC 242,2,NS
1249,,IC 242,2,DB
1250,,ICE 1172,2,DB
1251,,ICE 673,2,DB
1252,,IC 1117,2,DB
1253,,IC 1116,2,DB
1254,,IC 1927,2,DB
1255,,IC 2234,2,DB
1256,,IC 2232,2,DB
1257,,IC 2230,2,DB
1258,,IC 2332,2,DB
1259,,ICE 705,2,DB
1260,,ICE 903,2,DB
1261,,ICE 1597,2,DB
1262,,ICE 1683,2,DB
1263,,ICE 876,2,DB
1264,,ICE 998,2,DB
1265,,IC 2059,2,DB
1266,,IC 2335,2,DB
1267,,IC 2231,2,DB
1268,,ICE 1520,2,DB
1269,,ICE 823,2,DB
1270,,ICE 1625,2,DB
1271,,ICE 1086,2,DB
1272,,ICE 758,2,DB
1273,,ICE 756,2,DB
1274,,ICE 873,2,DB
1275,,ICE 1291,2,DB
1276,,ICE 1191,2,DB
1277,,Bus 641,2,NS
1278,,Bus 642,2,NS
1279,,Bus 643,2,NS
1280,,Bus 644,2,NS
1281,,Bus 645,2,NS
1282,,Bus 646,2,NS
1283,,Bus 647,2,NS
1284,,Bus 640,2,NS
1285,,IC 2221,2,DB
1286,,ICE 1279,2,SBB
1287,,ICE 670,2,DB
1288,,IC 148,2,DB
1289,,ICE 255,2,DB
1290,,ICE 153,2,DB
1291,,ICE 156,2,NS
1292,,ICE 155,2,DB
1293,,ICE 154,2,NS
1294,,ICE 157,2,DB
1295,,ICE 159,2,DB
1296,,ICE 254,2,NS
1297,,ICE 251,2,DB
1298,,IC 1925,2,DB
1299,,ICE 1020,2,DB
1300,,ICE 852,2,DB
1301,,ICE 534,2,DB
1302,,ICE 974,2,DB
1303,,ICE 978,2,DB
1304,,ICE 1620,2,DB
1305,,ICE 120,2,NS
1306,,IC 5106,2,SWX
1307,,IC 243,2,DB
1308,,Bus 115,2,CFL
1309,,Bus 123,2,CFL
1310,,Bus 131,2,CFL
1311,,Bus 149,2,CFL
1312,,Bus 155,2,CFL
1313,,Bus 157,2,CFL
1314,,Bus 159,2,CFL
1315,,Bus 111,2,CFL
1316,,Bus 113,2,CFL
1317,,Bus 117,2,CFL
1318,,Bus 119,2,CFL
1319,,Bus 127,2,CFL
1320,,Bus 135,2,CFL
1321,,Bus 139,2,CFL
1322,,Bus 143,2,CFL
1323,,ICE 1621,2,DB
1324,,Bus52675,2,DB
1325,,Bus52677,2,DB
1326,,Bus52678,2,DB
1327,,Bus51675,2,DB
1328,,Bus51677,2,DB
1329,,Bus51678,2,DB
1330,,IC 2401,2,DB
1331,,ICE 1743,2,DB
1332,,ICE 1099,2,DB
1333,,RJ 67,2,MAV
1334,,IC 244,2,NS
1335,,ICE 104,2,DB
1336,,ICE 120,2,DB
1337,,ICE 928,2,DB
1338,,IC 1906,2,DB
1339,,Bus 651,2,NS
1340,,Bus 652,2,NS
1341,,Bus 653,2,NS
1342,,Bus 654,2,NS
1343,,Bus 655,2,NS
1344,,Bus 656,2,NS
1345,,Bus 657,2,NS
1346,,Bus 650,2,NS
1347,,ICE 1270,2,DB
1348,,ICE 1256,2,DB
1349,,IC 2233,2,DB
1350,,IC 2022,2,DB
1351,,Bus 114,2,CFL
1352,,Bus 122,2,CFL
1353,,Bus 130,2,CFL
1354,,Bus 142,2,CFL
1355,,Bus 158,2,CFL
1356,,Bus 110,2,CFL
1357,,Bus 112,2,CFL
1358,,Bus 116,2,CFL
1359,,Bus 118,2,CFL
1360,,Bus 126,2,CFL
1361,,Bus 134,2,CFL
1362,,Bus 138,2,CFL
1363,,Bus 146,2,CFL
1364,,Bus 150,2,CFL
1365,,Bus 154,2,CFL
