route_id,route_short_name,route_long_name,route_type,agency_id
238,,ICE 126,2,NS
239,,ICE 123,2,DB
240,,ICE 124,2,NS
241,,ICE 342,2,DB
242,,EC 33,2,DSB
243,,EC 38,2,DB
244,,EC 35,2,DSB
245,,EC 34,2,DB
246,,EC 39,2,DSB
247,,EC 32,2,DB
248,,EC 36,2,DB
249,,EC 37,2,DSB
250,,IC 2417,2,DB
251,,IC 2415,2,DB
252,,IC 2413,2,DB
253,,EC 33,2,DB
254,,IC 2418,2,DB
255,,EC 35,2,DB
256,,EC 39,2,DB
257,,IC 2411,2,DB
258,,EC 230,2,DB
259,,EC 231,2,DSB
260,,EC 238,2,DB
261,,EC 235,2,DSB
262,,EC 232,2,DB
263,,EC 239,2,DSB
264,,BUS50933,2,DB
265,,BUS50938,2,DB
266,,BUS50935,2,DB
267,,BUS50934,2,DB
268,,BUS50939,2,DB
269,,BUS50932,2,DB
270,,Bus50933,2,DB
271,,Bus50938,2,DB
272,,Bus50935,2,DB
273,,Bus50934,2,DB
274,,IC 1181,2,DB
275,,IC 2288,2,DB
276,,IC 2383,2,DB
277,,IC 2280,2,DB
278,,IC 2385,2,DB
279,,IC 2388,2,DB
280,,IC 2387,2,DB
281,,IC 2386,2,DB
282,,IC 2389,2,DB
283,,IC 2384,2,DB
284,,IC 2281,2,DB
285,,IC 2382,2,DB
286,,IC 2289,2,DB
287,,IC 2380,2,DB
288,,IC 2285,2,DB
289,,IC 2287,2,DB
290,,IC 2286,2,DB
291,,IC 1186,2,DB
292,,IC 2284,2,DB
293,,IC 2381,2,DB
294,,IC 2235,2,DB
295,,IC 2331,2,DB
296,,EC 288,2,DB
297,,EC 1289,2,DB
298,,EC 85,2,DB
299,,EC 286,2,DB
300,,EC 87,2,DB
301,,EC 88,2,DB
302,,EC 89,2,DB
303,,EC 80,2,DB
304,,EC 83,2,DB
305,,EC 84,2,DB
306,,EC 287,2,ÖBB
307,,EC 86,2,DB
308,,EC 289,2,ÖBB
309,,EC 82,2,DB
310,,NJ 40420,2,ÖBB
311,,NJ 40491,2,ÖBB
312,,NJ 421,2,ÖBB
313,,EC 81,2,DB
314,,EC 1288,2,DB
315,,IC 1285,2,ÖBB
316,,IC 1280,2,DB
317,,IC 1283,2,ÖBB
318,,IC 1282,2,DB
319,,IC 1281,2,ÖBB
320,,IC 1284,2,DB
321,,RJ 1287,2,ÖBB
322,,EC 1089,2,ÖBB
323,,IC 60420,2,ÖBB
324,,IC 60421,2,DB
325,,EC 1289,2,ÖBB
326,,EC 85,2,ÖBB
327,,EC 87,2,ÖBB
328,,EC 89,2,ÖBB
329,,EC 83,2,ÖBB
330,,EC 81,2,ÖBB
331,,EC 288,2,ÖBB
332,,BUS50288,2,DB
333,,EC 286,2,ÖBB
334,,BUS50286,2,DB
335,,BUS50088,2,DB
336,,BUS50080,2,DB
337,,BUS50084,2,DB
338,,BUS50086,2,DB
339,,EC 390,2,DB
340,,RJ 265,2,ÖBB
341,,RJ 260,2,DB
342,,RJ 61,2,MAV
343,,EC 218,2,DB
344,,RJ 111,2,ÖBB
345,,RJ 262,2,DB
346,,EC 114,2,DB
347,,EC 217,2,ÖBB
348,,EC 112,2,DB
349,,EC 113,2,ÖBB
350,,EC 216,2,DB
351,,RJ 69,2,ÖBB
352,,EC 219,2,ÖBB
353,,RJ 261,2,ÖBB
354,,RJ 110,2,DB
355,,EC 117,2,ÖBB
356,,NJ 40295,2,ÖBB
357,,NJ 295,2,ÖBB
358,,NJ 40463,2,ÖBB
359,,EN 50463,2,ÖBB
360,,EN 60463,2,ÖBB
361,,NJ 40236,2,ÖBB
362,,EN 462,2,ÖBB
363,,D 480,2,ÖBB
364,,EN 498,2,ÖBB
365,,IC 1296,2,DB
366,,NJ 40235,2,ÖBB
367,,NJ 294,2,ÖBB
368,,IC 1268,2,DB
369,,EN 463,2,MAV
370,,RJ 63,2,MAV
371,,RJ 65,2,MAV
372,,NJ 494,2,ÖBB
373,,IC 60294,2,ÖBB
374,,NJ 490,2,ÖBB
375,,ICE 228,2,DB
376,,ICE 28,2,DB
377,,ICE 26,2,DB
378,,ICE 21,2,ÖBB
379,,ICE 90,2,DB
380,,ICE 91,2,ÖBB
381,,ICE 20,2,DB
382,,ICE 29,2,ÖBB
383,,ICE 229,2,ÖBB
384,,NJ 40421,2,ÖBB
385,,NJ 491,2,ÖBB
386,,RJ 67,2,MAV
387,,IC 2060,2,DB
388,,ICE 1526,2,DB
389,,IC 2063,2,DB
390,,IC 2161,2,DB
391,,IC 2068,2,DB
392,,IC 2560,2,DB
393,,IC 2563,2,DB
394,,IC 2561,2,DB
395,,IC 2568,2,DB
396,,EC 1217,2,ÖBB
397,,IC 2162,2,DB
398,,IC 2160,2,DB
399,,IC 2065,2,DB
400,,IC 2067,2,DB
401,,IC 2066,2,DB
402,,IC 2069,2,DB
403,,IC 2064,2,DB
404,,IC 2062,2,DB
405,,IC 2163,2,DB
406,,IC 2165,2,DB
407,,IC 2164,2,DB
408,,IC 2061,2,DB
409,,Bus62063,2,DB
410,,Bus62067,2,DB
411,,Bus62161,2,DB
412,,Bus62163,2,DB
413,,IC 2431,2,DB
414,,IC 2305,2,DB
415,,IC 2434,2,DB
416,,IC 2432,2,DB
417,,IC 2433,2,DB
418,,IC 2437,2,DB
419,,IC 2036,2,DB
420,,IC 2439,2,DB
421,,IC 2034,2,DB
422,,IC 2033,2,DB
423,,IC 2035,2,DB
424,,IC 2438,2,DB
425,,IC 2306,2,DB
426,,IC 2018,2,DB
427,,EC 196,2,ÖBB
428,,EC 196,2,SBB
429,,EC 190,2,SBB
430,,EC 195,2,DB
431,,EC 194,2,SBB
432,,EC 192,2,SBB
433,,EC 197,2,DB
434,,EC 193,2,DB
435,,EC 193,2,ÖBB
436,,EC 192,2,ÖBB
437,,EC 191,2,DB
438,,IC 2082,2,DB
439,,RE 2083,2,DB
440,,IC 1269,2,DB
441,,EC 391,2,DB
442,,IC 2083,2,DB
443,,IC 2425,2,DB
444,,ICE 1713,2,DB
445,,ICE 1729,2,DB
446,,ICE 1712,2,DB
447,,IC 2424,2,DB
448,,IC 2427,2,DB
449,,IC 1932,2,DB
450,,IC 1924,2,DB
451,,IC 2429,2,DB
452,,IC 2428,2,DB
453,,IC 1970,2,DB
454,,ICE 1531,2,DB
455,,ICE 1736,2,DB
456,,IC 2325,2,DB
457,,IC 2423,2,DB
458,,IC 2422,2,DB
459,,IC 2328,2,DB
460,,IC 2421,2,DB
461,,IC 2524,2,DB
462,,IC 2529,2,DB
463,,IC 2528,2,DB
464,,IC 2525,2,DB
465,,IC 2373,2,DB
466,,IC 1989,2,DB
467,,IC 2188,2,DB
468,,IC 2189,2,DB
469,,IC 2279,2,DB
470,,IC 2184,2,DB
471,,IC 2238,2,DB
472,,IC 2239,2,DB
473,,IC 2174,2,DB
474,,IC 2532,2,DB
475,,IC 2523,2,DB
476,,IC 2539,2,DB
477,,IC 2522,2,DB
478,,IC 2526,2,DB
479,,IC 2520,2,DB
480,,IC 2527,2,DB
481,,IC 1987,2,DB
482,,IC 2283,2,DB
483,,IC 1988,2,DB
484,,IC 2091,2,DB
485,,IC 2081,2,DB
486,,IC 2282,2,DB
487,,IC 2090,2,DB
488,,EC 178,2,DB
489,,EC 176,2,DB
490,,EC 173,2,MAV
491,,EC 174,2,DB
492,,EC 378,2,DB
493,,EC 172,2,DB
494,,EC 170,2,DB
495,,EC 258,2,DB
496,,EC 259,2,CD
497,,EC 171,2,CD
498,,EC 379,2,CD
499,,EC 175,2,CD
500,,EC 177,2,CD
501,,EC 179,2,CD
502,,ICE 1507,2,DB
503,,ICE 1504,2,DB
504,,IC 5722,2,DSB
505,,IC 5729,2,DSB
506,,IC 5720,2,DSB
507,,IC 5737,2,DSB
508,,IC 1183,2,DB
509,,IC 386,2,DSB
510,,IC 5736,2,DSB
511,,IC 5753,2,DSB
512,,IC 1185,2,DB
513,,IC 384,2,DSB
514,,IC 5752,2,DSB
515,,IC 5769,2,DSB
516,,IC 5760,2,DSB
517,,IC 5727,2,DSB
518,,IC 5768,2,DSB
519,,IC 5745,2,DSB
520,,IC 5744,2,DSB
521,,IC 5721,2,DSB
522,,IC 383,2,DB
523,,IC 385,2,DB
524,,IC 430,2,DB
525,,IC 1189,2,DB
526,,IC 1188,2,DSB
527,,IC 5728,2,DSB
528,,IC 5747,2,DSB
529,,IC 395,2,DB
530,,IC 1184,2,DSB
531,,IC 1199,2,DB
532,,IC 1165,2,DB
533,,IC 394,2,DSB
534,,IC 387,2,DB
535,,IC 382,2,DSB
536,,IC 1187,2,DB
537,,IC 431,2,DSB
538,,IC 8331,2,DSB
539,,IC 1130,2,DB
540,,IC 57431,2,DSB
541,,IC 2213,2,DB
542,,ICE 1714,2,DB
543,,IC 2426,2,DB
544,,ICE 949,2,DB
545,,ICE 995,2,DB
546,,ICE 948,2,DB
547,,ICE 1049,2,DB
548,,ICE 1048,2,DB
549,,IC 2408,2,DB
550,,Bus52213,2,DB
551,,EN 499,2,ÖBB
552,,ICE 802,2,DB
553,,ICE 701,2,DB
554,,ICE 800,2,DB
555,,ICE 703,2,DB
556,,ICE 1509,2,DB
557,,ICE 1508,2,DB
558,,ICE 707,2,DB
559,,ICE 1726,2,DB
560,,ICE 1727,2,DB
561,,ICE 704,2,DB
562,,ICE 709,2,DB
563,,ICE 702,2,DB
564,,ICE 801,2,DB
565,,ICE 700,2,DB
566,,ICE 1617,2,DB
567,,ICE 1516,2,DB
568,,ICE 1501,2,DB
569,,ICE 1503,2,DB
570,,ICE 901,2,DB
571,,ICE 1728,2,DB
572,,ICE 804,2,DB
573,,ICE 1723,2,DB
574,,ICE 2583,2,DB
575,,IC 1934,2,DB
576,,ICE 706,2,DB
577,,ICE 1627,2,DB
578,,ICE 1719,2,DB
579,,ICE 1502,2,DB
580,,ICE 1618,2,DB
581,,ICE 1708,2,DB
582,,IC 1933,2,DB
583,,IC 1949,2,DB
584,,IC 1950,2,DB
585,,ICE 1718,2,DB
586,,ICE 599,2,DB
587,,ICE 690,2,DB
588,,IC 2044,2,DB
589,,IC 2046,2,DB
590,,IC 2447,2,DB
591,,IC 2430,2,DB
592,,IC 2048,2,DB
593,,IC 2445,2,DB
594,,IC 2038,2,DB
595,,IC 2440,2,DB
596,,IC 2443,2,DB
597,,ICE 2529,2,DB
598,,IC 2442,2,DB
599,,ICE 2519,2,DB
600,,ICE 2523,2,DB
601,,ICE 696,2,DB
602,,ICE 1514,2,DB
603,,ICE 1512,2,DB
604,,ICE 1511,2,DB
605,,ICE 1510,2,DB
606,,ICE 1513,2,DB
607,,ICE 1505,2,DB
608,,ICE 1724,2,DB
609,,ICE 1720,2,DB
610,,IC 2311,2,DB
611,,IC 2073,2,DB
612,,IC 2315,2,DB
613,,NJ 471,2,SBB
614,,ICE 781,2,DB
615,,NJ 471,2,ÖBB
616,,IC 1002,2,DB
617,,IC 1031,2,DB
618,,IC 2217,2,DB
619,,IC 2409,2,DB
620,,IC 2405,2,DB
621,,IC 2012,2,DB
622,,RE 2013,2,DB
623,,IC 2441,2,DB
624,,IC 2049,2,DB
625,,IC 2444,2,DB
626,,IC 2446,2,DB
627,,IC 2076,2,DB
628,,ICE 1652,2,DB
629,,EC 171,2,DB
630,,ICE 1650,2,DB
631,,ICE 1558,2,DB
632,,EC 379,2,DB
633,,IC 2015,2,DB
634,,ICE 1556,2,DB
635,,EC 175,2,DB
636,,ICE 1554,2,DB
637,,EC 177,2,DB
638,,ICE 1552,2,DB
639,,IC 2448,2,DB
640,,EC 179,2,DB
641,,IC 2078,2,DB
642,,ICE 1654,2,DB
643,,IC 2072,2,DB
644,,ICE 1594,2,DB
645,,IC 2540,2,DB
646,,IC 2542,2,DB
647,,Bus60259,2,DB
648,,IC 2578,2,DB
649,,Bus60171,2,DB
650,,IC 2576,2,DB
651,,Bus60173,2,DB
652,,IC 2574,2,DB
653,,Bus60379,2,DB
654,,Bus60175,2,DB
655,,IC 2572,2,DB
656,,IC 2566,2,DB
657,,IC 2546,2,DB
658,,IC 2548,2,DB
659,,ICE 2536,2,DB
660,,IC 2567,2,DB
661,,IC 2571,2,DB
662,,IC 2573,2,DB
663,,IC 2569,2,DB
664,,IC 2575,2,DB
665,,IC 2577,2,DB
666,,ICE 9554,2,DB
667,,ICE 9550,2,DB
668,,ICE 9558,2,DB
669,,ICE 9586,2,DB
670,,TGV 9552,2,DB
671,,ICE 593,2,DB
672,,ICE 654,2,DB
673,,IC 2070,2,DB
674,,ICE 595,2,DB
675,,ICE 944,2,DB
676,,ICE 806,2,DB
677,,ICE 642,2,DB
678,,ICE 652,2,DB
679,,ICE 1634,2,DB
680,,ICE 597,2,DB
681,,ICE 640,2,DB
682,,ICE 650,2,DB
683,,ICE 1632,2,DB
684,,ICE 1050,2,DB
685,,ICE 940,2,DB
686,,ICE 1005,2,DB
687,,ICE 548,2,DB
688,,ICE 558,2,DB
689,,ICE 691,2,DB
690,,ICE 848,2,DB
691,,ICE 858,2,DB
692,,IC 2223,2,DB
693,,ICE 546,2,DB
694,,ICE 556,2,DB
695,,ICE 1538,2,DB
696,,ICE 693,2,DB
697,,ICE 846,2,DB
698,,ICE 856,2,DB
699,,ICE 1515,2,DB
700,,ICE 544,2,DB
701,,ICE 554,2,DB
702,,ICE 1536,2,DB
703,,ICE 1009,2,DB
704,,ICE 1517,2,DB
705,,ICE 1527,2,DB
706,,IC 2356,2,DB
707,,ICE 542,2,DB
708,,ICE 552,2,DB
709,,IC 2079,2,DB
710,,ICE 997,2,DB
711,,ICE 1506,2,DB
712,,ICE 832,2,DB
713,,ICE 842,2,DB
714,,ICE 1519,2,DB
715,,ICE 540,2,DB
716,,ICE 1056,2,DB
717,,ICE 946,2,DB
718,,ICE 1001,2,DB
719,,ICE 808,2,DB
720,,ICE 644,2,DB
721,,ICE 646,2,DB
722,,ICE 656,2,DB
723,,IC 1978,2,DB
724,,ICE 908,2,DB
725,,ICE 1638,2,DB
726,,ICE 1636,2,DB
727,,IC 2592,2,DB
728,,ICE 1518,2,DB
729,,ICE 1054,2,DB
730,,IC 2581,2,DB
731,,IC 240,2,NS
732,,IC 1279,2,DB
733,,IC 148,2,NS
734,,ICE 1052,2,DB
735,,ICE 942,2,DB
736,,IC 1877,2,DB
737,,ICE 1691,2,DB
738,,ICE 1555,2,DB
739,,ICE 694,2,DB
740,,ICE 1597,2,DB
741,,ICE 692,2,DB
742,,ICE 1559,2,DB
743,,IC 2152,2,DB
744,,IC 2155,2,DB
745,,ICE 1651,2,DB
746,,IC 1959,2,DB
747,,ICE 598,2,DB
748,,IC 1956,2,DB
749,,ICE 1653,2,DB
750,,ICE 596,2,DB
751,,ICE 1655,2,DB
752,,ICE 695,2,DB
753,,ICE 594,2,DB
754,,IC 2157,2,DB
755,,ICE 1657,2,DB
756,,ICE 592,2,DB
757,,ICE 1659,2,DB
758,,ICE 1646,2,DB
759,,ICE 1656,2,DB
760,,IC 2156,2,DB
761,,ICE 1557,2,DB
762,,IC 1918,2,DB
763,,IC 2579,2,DB
764,,ICE 1535,2,DB
765,,ICE 1004,2,DB
766,,ICE 1539,2,DB
767,,ICE 1631,2,DB
768,,ICE 1633,2,DB
769,,ICE 1000,2,DB
770,,ICE 1008,2,DB
771,,ICE 1533,2,DB
772,,ICE 1553,2,DB
773,,IC 2261,2,DB
774,,IC 2264,2,DB
775,,ICE 1739,2,DB
776,,IC 2292,2,DB
777,,EC 217,2,DB
778,,EC 219,2,DB
779,,IC 2318,2,DB
780,,IC 2396,2,DB
781,,IC 2058,2,DB
782,,IC 2293,2,DB
783,,IC 1915,2,DB
784,,IC 2295,2,DB
785,,EC 43,2,PKP
786,,EC 46,2,DB
787,,EC 54,2,DB
788,,EC 45,2,PKP
789,,EC 44,2,DB
790,,EC 55,2,PKP
791,,EC 47,2,PKP
792,,EC 42,2,DB
793,,EC 40,2,DB
794,,EC 41,2,PKP
795,,EN 14,2,DB
796,,EN 452,2,DB
797,,EN 24,2,DB
798,,Bus50040,2,DB
799,,Bus50046,2,DB
800,,Bus50054,2,DB
801,,Bus50044,2,DB
802,,Bus50042,2,DB
803,,D 14MJ,2,DPN
804,,EN 23,2,SCF
805,,IC 2047,2,DB
806,,IC 2045,2,DB
807,,IC 2545,2,DB
808,,IC 2543,2,DB
809,,IC 2541,2,DB
810,,IC 2544,2,DB
811,,IC 1952,2,DB
812,,IC 1957,2,DB
813,,ICE 1537,2,DB
814,,IC 2312,2,DB
815,,ICE 710,2,DB
816,,IC 2313,2,DB
817,,IC 2167,2,DB
818,,ICE 1572,2,DB
819,,ICE 774,2,DB
820,,IC 2291,2,DB
821,,IC 2368,2,DB
822,,IC 1114,2,DB
823,,ICE 777,2,DB
824,,IC 1992,2,DB
825,,IC 2317,2,DB
826,,ICE 1592,2,DB
827,,IC 1973,2,DB
828,,IC 2260,2,DB
829,,IC 1996,2,DB
830,,IC 2010,2,DB
831,,IC 2011,2,DB
832,,ICE 1630,2,DB
833,,IC 2032,2,DB
834,,IC 2030,2,DB
835,,IC 2043,2,DB
836,,IC 2031,2,DB
837,,IC 2519,2,DB
838,,IC 1234,2,DB
839,,IC 1133,2,DB
840,,IC 1030,2,DB
841,,IC 1035,2,DB
842,,IC 1138,2,DB
843,,IC 1037,2,DB
844,,IC 1136,2,DB
845,,ICE 732,2,DB
846,,ICE 841,2,DB
847,,IC 2436,2,DB
848,,ICE 1032,2,DB
849,,ICE 850,2,DB
850,,IC 1032,2,DB
851,,IC 732,2,DB
852,,IC 832,2,DB
853,,IC 2084,2,DB
854,,IC 2085,2,DB
855,,IC 1039,2,DB
856,,IC 1134,2,DB
857,,IC 1132,2,DB
858,,IC 1003,2,DB
859,,IC 1235,2,DB
860,,IC 2449,2,DB
861,,IC 1908,2,DB
862,,IC 2547,2,DB
863,,IC 2071,2,DB
864,,ICE 697,2,DB
865,,ICE 907,2,DB
866,,ICE 905,2,DB
867,,ICE 898,2,DB
868,,ICE 909,2,DB
869,,IC 2594,2,DB
870,,ICE 1523,2,DB
871,,IC 1878,2,DB
872,,Bus52212,2,DB
873,,ICE 1725,2,DB
874,,IC 2513,2,DB
875,,Bus 1,2,DB
876,,Bus 2,2,DB
877,,Bus 4,2,DB
878,,Bus 6,2,DB
879,,Bus 8,2,DB
880,,Bus 10,2,DB
881,,Bus 12,2,DB
882,,Bus 14,2,DB
883,,Bus 16,2,DB
884,,Bus 18,2,DB
885,,Bus 20,2,DB
886,,Bus 22,2,DB
887,,Bus 24,2,DB
888,,Bus 26,2,DB
889,,Bus 28,2,DB
890,,Bus 30,2,DB
891,,Bus 32,2,DB
892,,Bus 34,2,DB
893,,Bus 36,2,DB
894,,Bus 38,2,DB
895,,Bus 3,2,DB
896,,Bus 5,2,DB
897,,Bus 7,2,DB
898,,Bus 9,2,DB
899,,IC 2013,2,DB
900,,IC 1236,2,DB
901,,Bus 11,2,DB
902,,Bus 13,2,DB
903,,Bus 15,2,DB
904,,Bus 17,2,DB
905,,Bus 19,2,DB
906,,Bus 21,2,DB
907,,ICE 1590,2,DB
908,,ICE 996,2,DB
909,,IC 2374,2,DB
910,,ICE 1698,2,DB
911,,ICE 1193,2,DB
912,,ICE 1196,2,DB
913,,ICE 1695,2,DB
914,,ICE 1694,2,DB
915,,ICE 1697,2,DB
916,,ICE 1692,2,DB
917,,NJ 40470,2,ÖBB
918,,NJ 470,2,ÖBB
919,,NJ 401,2,ÖBB
920,,IC 1995,2,DB
921,,ICE 2581,2,DB
922,,ICE 2590,2,DB
923,,IC 2590,2,DB
924,,IC 2597,2,DB
925,,IC 2588,2,DB
926,,IC 2593,2,DB
927,,ICE 1693,2,DB
928,,IC 2580,2,DB
929,,IC 2585,2,DB
930,,IC 2582,2,DB
931,,IC 2586,2,DB
932,,IC 2587,2,DB
933,,IC 2584,2,DB
934,,NJ 401,2,SBB
935,,ICE 1522,2,DB
936,,ICE 71,2,SBB
937,,ICE 73,2,SBB
938,,ICE 75,2,SBB
939,,ICE 77,2,SBB
940,,ICE 571,2,DB
941,,ICE 973,2,DB
942,,IC 478,2,DB
943,,IC 468,2,DB
944,,ICE 573,2,DB
945,,ICE 1173,2,SBB
946,,ICE 879,2,DB
947,,ICE 990,2,DB
948,,IC 2583,2,DB
949,,ICE 2571,2,DB
950,,ICE 2573,2,DB
951,,ICE 2575,2,DB
952,,ICE 2577,2,DB
953,,IC 2599,2,DB
954,,ICE 2582,2,DB
955,,IC 2027,2,DB
956,,ICE 672,2,DB
957,,ICE 674,2,DB
958,,ICE 772,2,DB
959,,ICE 78,2,DB
960,,ICE 770,2,DB
961,,IC 479,2,DB
962,,ICE 76,2,DB
963,,ICE 2585,2,DB
964,,ICE 2584,2,DB
965,,ICE 578,2,DB
966,,ICE 575,2,DB
967,,ICE 576,2,DB
968,,ICE 577,2,DB
969,,ICE 2597,2,DB
970,,ICE 2599,2,DB
971,,ICE 1883,2,DB
972,,IC 469,2,DB
973,,ICE 1884,2,DB
974,,ICE 591,2,DB
