route_id,service_id,trip_id,trip_headsign
38,176,261,Dortmund Hbf
33,177,262,Karlsruhe Hbf
15,178,263,Dortmund Hbf
38,179,264,Essen Hbf
54,180,265,Dortmund Hbf
55,181,266,Dortmund Hbf
54,182,267,Essen Hbf
54,183,268,Dortmund Hbf
54,184,269,Essen Hbf
55,185,270,Dortmund Hbf
56,186,271,Stuttgart Hbf
57,187,272,Frankfurt(Main)Hbf
58,188,273,Stuttgart Hbf
59,188,274,Frankfurt(Main)Hbf
60,189,275,München Hbf
61,190,276,Frankfurt(Main)Hbf
62,191,277,Stuttgart Hbf
63,186,278,Frankfurt(Main)Hbf
64,192,279,Frankfurt(Main)Hbf
57,193,280,Frankfurt(Main)Hbf
60,194,281,München Hbf
60,195,282,München Hbf
60,196,283,München Hbf
65,197,284,München Hbf
64,198,285,Frankfurt(Main)Hbf
66,199,286,Stuttgart Hbf
67,200,287,Frankfurt(Main)Hbf
68,201,288,Frankfurt(Main)Hbf
69,202,289,Stuttgart Hbf
70,202,290,Frankfurt(Main)Hbf
71,203,291,Stuttgart Hbf
72,202,292,Frankfurt(Main)Hbf
60,202,293,Stuttgart Hbf
62,204,294,München Hbf
59,203,295,Frankfurt(Main)Hbf
61,203,296,Frankfurt(Main)Hbf
73,205,297,Stuttgart Hbf
66,206,298,München Hbf
74,205,299,Frankfurt(Main)Hbf
68,207,300,Frankfurt(Main)Hbf
67,208,301,Frankfurt(Main)Hbf
66,209,302,München Hbf
62,210,303,München Hbf
65,211,304,München Hbf
75,212,305,Emden Außenhafen
76,213,306,Norddeich Mole
77,214,307,Norddeich Mole
78,215,308,Emden Hbf
79,216,309,Emden Hbf
80,217,310,Norddeich Mole
75,218,311,Emden Hbf
78,219,312,Emden Hbf
75,220,313,Emden Außenhafen
81,221,314,Emden Hbf
80,222,315,Norddeich Mole
75,223,316,Emden Hbf
82,224,317,Norddeich Mole
80,137,318,Norddeich Mole
79,137,319,Emden Hbf
78,42,320,Emden Hbf
81,225,321,Emden Hbf
78,48,322,Emden Hbf
79,48,323,Emden Hbf
83,226,324,Norddeich Mole
84,113,325,Dortmund Hbf
85,227,326,Konstanz
84,228,327,Dortmund Hbf
84,229,328,Dortmund Hbf
86,230,329,Paris Est
87,186,330,Paris Est
88,231,331,Marseille-St-Charles
89,232,332,Paris Est
90,233,333,Paris Est
91,234,334,Paris Est
86,235,335,Paris Est
92,236,336,Frankfurt(Main)Hbf
88,237,337,Marseille-St-Charles
92,238,338,Frankfurt(Main)Hbf
86,239,339,Paris Est
88,240,340,Marseille-St-Charles
93,143,341,Paris Est
90,152,342,Paris Est
86,241,343,Paris Est
92,37,344,Frankfurt(Main)Hbf
89,242,345,Paris Est
91,243,346,Paris Est
86,244,347,Paris Est
92,245,348,Frankfurt(Main)Hbf
88,246,349,Marseille-St-Charles
88,247,350,Marseille-St-Charles
92,248,351,Frankfurt(Main)Hbf
90,249,352,Paris Est
94,250,353,Paris Est
94,251,354,Paris Est
88,252,355,Marseille-St-Charles
95,253,356,Paris Est
86,254,357,Paris Est
96,202,358,Paris Est
97,203,359,Paris Est
98,255,360,Paris Est
90,202,361,Paris Est
91,256,362,Paris Est
86,257,363,Paris Est
99,258,364,Paris Est
93,205,365,Paris Est
99,177,366,Paris Est
98,208,367,Paris Est
95,259,368,Paris Est
92,260,369,Frankfurt(Main)Hbf
88,261,370,Marseille-St-Charles
86,262,371,Paris Est
86,263,372,Paris Est
88,264,373,Marseille-St-Charles
88,265,374,Marseille-St-Charles
88,266,375,Marseille-St-Charles
100,267,376,Stuttgart Hbf
101,268,377,Zürich HB
102,267,378,Stuttgart Hbf
103,269,379,Zürich HB
104,267,380,Stuttgart Hbf
105,267,381,Zürich HB
106,267,382,Stuttgart Hbf
107,267,383,Zürich HB
108,267,384,Stuttgart Hbf
109,270,385,Zürich HB
110,269,386,Stuttgart Hbf
111,269,387,Zürich HB
112,271,388,Zürich HB
113,272,389,Stuttgart Hbf
109,273,390,Zürich HB
113,274,391,Horb
100,275,392,Horb
101,275,393,Zürich HB
102,275,394,Singen(Hohentwiel)
103,275,395,Zürich HB
104,275,396,Horb
105,275,397,Zürich HB
106,275,398,Horb
107,275,399,Zürich HB
108,275,400,Horb
109,275,401,Zürich HB
110,275,402,Singen(Hohentwiel)
111,275,403,Zürich HB
112,276,404,Zürich HB
112,277,405,Zürich HB
114,278,406,Singen(Hohentwiel)
115,279,407,Singen(Hohentwiel)
116,279,408,Singen(Hohentwiel)
117,279,409,Singen(Hohentwiel)
118,279,410,Singen(Hohentwiel)
101,280,411,Zürich HB
113,281,412,Stuttgart Hbf
100,282,413,Stuttgart Hbf
101,282,414,Zürich HB
102,282,415,Stuttgart Hbf
103,282,416,Zürich HB
104,282,417,Stuttgart Hbf
105,282,418,Zürich HB
106,282,419,Stuttgart Hbf
107,282,420,Zürich HB
108,282,421,Stuttgart Hbf
109,282,422,Zürich HB
110,282,423,Stuttgart Hbf
111,282,424,Zürich HB
112,283,425,Zürich HB
42,78,426,München Hbf
119,284,427,München Hbf
120,78,428,München Hbf
121,285,429,München Hbf
122,286,430,Köln/Bonn Flughafen
123,80,431,München Hbf
124,287,432,Stuttgart Hbf
125,288,433,Duisburg Hbf
126,289,434,Berlin Gesundbrunnen
127,290,435,München Hbf
128,291,436,Düsseldorf Hbf
129,292,437,München Hbf
130,293,438,Stuttgart Hbf
131,294,439,Duisburg Hbf
132,295,440,München Hbf
132,296,441,München Hbf
133,297,442,Düsseldorf Hbf
134,298,443,München Hbf
135,299,444,Dortmund Hbf
31,300,445,Würzburg Hbf
30,301,446,Dortmund Hbf
136,302,447,Düsseldorf Hbf
137,303,448,Dortmund Hbf
138,304,449,Dortmund Hbf
139,305,450,München Hbf
140,306,451,Stuttgart Hbf
141,101,452,Berlin Gesundbrunnen
142,101,453,München Hbf
143,307,454,Düsseldorf Hbf
144,308,455,Düsseldorf Hbf
145,101,456,Köln/Bonn Flughafen
120,101,457,München Hbf
146,309,458,Duisburg Hbf
147,310,459,Düsseldorf Hbf
148,101,460,Berlin Gesundbrunnen
121,311,461,München Hbf
143,312,462,Düsseldorf Hbf
146,313,463,Düsseldorf Hbf
149,314,464,Düsseldorf Hbf
144,315,465,Dortmund Hbf
149,316,466,Duisburg Hbf
123,317,467,München Hbf
128,318,468,Duisburg Hbf
140,319,469,Stuttgart Hbf
130,120,470,Stuttgart Hbf
135,320,471,Dortmund Hbf
130,121,472,Stuttgart Hbf
140,321,473,Stuttgart Hbf
123,125,474,München Hbf
125,126,475,Duisburg Hbf
128,322,476,Düsseldorf Hbf
130,124,477,Stuttgart Hbf
131,125,478,Duisburg Hbf
144,323,479,Düsseldorf Hbf
147,129,480,Düsseldorf Hbf
139,132,481,Nürnberg Hbf
42,131,482,Nürnberg Hbf
119,131,483,Nürnberg Hbf
144,132,484,Dortmund Hbf
120,131,485,Nürnberg Hbf
147,132,486,Düsseldorf Hbf
121,131,487,Nürnberg Hbf
123,132,488,Nürnberg Hbf
125,131,489,Duisburg Hbf
123,133,490,Nürnberg Hbf
127,133,491,München Hbf
128,133,492,Düsseldorf Hbf
129,133,493,München Hbf
131,133,494,Duisburg Hbf
132,133,495,München Hbf
134,133,496,München Hbf
135,133,497,Dortmund Hbf
144,324,498,Düsseldorf Hbf
123,33,499,München Hbf
126,34,500,Berlin Gesundbrunnen
134,35,501,München Hbf
139,325,502,München Hbf
140,326,503,Stuttgart Hbf
141,327,504,Berlin Gesundbrunnen
142,137,505,München Hbf
143,328,506,Essen Hbf
119,137,507,München Hbf
144,137,508,Essen Hbf
145,329,509,Köln/Bonn Flughafen
120,138,510,München Hbf
146,330,511,Dortmund Hbf
147,331,512,Dortmund Hbf
148,327,513,Berlin Gesundbrunnen
121,137,514,München Hbf
143,332,515,Essen Hbf
42,333,516,München Hbf
119,334,517,München Hbf
144,143,518,Dortmund Hbf
120,142,519,München Hbf
121,143,520,München Hbf
149,335,521,Dortmund Hbf
150,336,522,Dortmund Hbf
122,337,523,Köln/Bonn Flughafen
139,338,524,München Hbf
121,339,525,München Hbf
123,147,526,München Hbf
125,336,527,Dortmund Hbf
126,340,528,Berlin Gesundbrunnen
128,336,529,Dortmund Hbf
129,341,530,München Hbf
131,148,531,Dortmund Hbf
151,342,532,Köln/Bonn Flughafen
150,343,533,Essen Hbf
124,152,534,Stuttgart Hbf
125,343,535,Essen Hbf
126,152,536,Berlin Gesundbrunnen
127,344,537,München Hbf
128,152,538,Essen Hbf
129,344,539,München Hbf
130,345,540,Stuttgart Hbf
142,346,541,München Hbf
144,154,542,Essen Hbf
147,347,543,Dortmund Hbf
121,346,544,München Hbf
144,156,545,Dortmund Hbf
150,348,546,Dortmund Hbf
150,349,547,Essen Hbf
123,350,548,München Hbf
124,351,549,Stuttgart Hbf
125,352,550,Essen Hbf
128,353,551,Essen Hbf
139,40,552,München Hbf
119,40,553,München Hbf
120,38,554,München Hbf
121,38,555,München Hbf
122,40,556,Köln/Bonn Flughafen
119,41,557,Nürnberg Hbf
122,41,558,Köln/Bonn Flughafen
123,41,559,München Hbf
126,38,560,Berlin Gesundbrunnen
127,41,561,München Hbf
129,41,562,München Hbf
141,45,563,Berlin Gesundbrunnen
145,163,564,Köln/Bonn Flughafen
148,45,565,Berlin Gesundbrunnen
139,47,566,München Hbf
42,47,567,München Hbf
119,164,568,München Hbf
120,47,569,München Hbf
121,164,570,München Hbf
122,46,571,Köln/Bonn Flughafen
42,48,572,Nürnberg Hbf
120,48,573,Nürnberg Hbf
123,48,574,Nürnberg Hbf
126,46,575,Berlin Gesundbrunnen
127,48,576,Nürnberg Hbf
128,48,577,Essen Hbf
129,48,578,München Hbf
119,49,579,München Hbf
146,354,580,Dortmund Hbf
146,355,581,Düsseldorf Hbf
42,356,582,München Hbf
149,357,583,Dortmund Hbf
147,168,584,Dortmund Hbf
149,358,585,Düsseldorf Hbf
125,348,586,Dortmund Hbf
128,359,587,Dortmund Hbf
131,360,588,Dortmund Hbf
152,361,589,Basel SBB
153,362,590,Köln/Bonn Flughafen
140,207,591,Stuttgart Hbf
152,363,592,Basel SBB
146,54,593,Dortmund Hbf
149,177,594,Dortmund Hbf
124,364,595,Stuttgart Hbf
130,364,596,Stuttgart Hbf
149,365,597,Düsseldorf Hbf
146,366,598,Düsseldorf Hbf
154,367,599,Ostseebad Binz
155,368,600,Venezia Santa Lucia
156,369,601,Bologna Centrale
157,370,602,München Hbf
158,370,603,Venezia Santa Lucia
159,370,604,München Hbf
160,370,605,Verona Porta Nuova
161,370,606,München Hbf
162,371,607,Verona Porta Nuova
163,369,608,München Hbf
164,369,609,Innsbruck Hbf
165,369,610,München Hbf
166,372,611,Innsbruck Hbf
167,373,612,München Hbf
168,374,613,Milano Centrale
169,375,614,Roma Termini
170,376,615,Bologna Centrale
154,377,616,Berlin Hbf (tief)
171,378,617,München Hbf
172,379,618,Innsbruck Hbf
173,378,619,Innsbruck Hbf
174,380,620,München Hbf Gl.5-10
175,381,621,Schwarzach-St.Veit
176,368,622,München Hbf
177,382,623,Hamburg-Altona
178,383,624,Amsterdam Centraal
179,382,625,Hamburg-Altona
180,383,626,Amsterdam Centraal
181,384,627,München Hbf Gl.5-10
182,385,628,Flensburg
183,386,629,Zell am See
154,387,630,Berlin Hbf (tief)
166,26,631,Innsbruck Hbf
154,388,632,Ostseebad Binz
182,389,633,München Hbf
154,390,634,Berlin Hbf (tief)
184,391,635,Hamburg-Altona
185,391,636,Innsbruck Hbf
184,392,637,Hamburg-Altona
170,393,638,Bologna Centrale
156,394,639,Bologna Centrale
157,395,640,Rosenheim
158,396,641,Venezia Santa Lucia
159,397,642,Rosenheim
160,395,643,Verona Porta Nuova
161,398,644,Rosenheim
162,397,645,Verona Porta Nuova
163,399,646,München Hbf Gl.5-10
164,398,647,Innsbruck Hbf
165,400,648,München Hbf
185,401,649,Innsbruck Hbf
167,402,650,München Hbf
168,400,651,Milano Centrale
169,400,652,Roma Termini
183,403,653,Zell am See
155,404,654,Venezia Santa Lucia
157,405,655,München Hbf
171,403,656,München Hbf
158,406,657,Venezia Santa Lucia
159,406,658,München Hbf
172,407,659,Innsbruck Hbf
160,406,660,Verona Porta Nuova
161,408,661,München Hbf
173,407,662,Innsbruck Hbf
175,403,663,Schwarzach-St.Veit
162,406,664,Verona Porta Nuova
164,406,665,Innsbruck Hbf
176,409,666,München Hbf
184,410,667,Hamburg-Altona
185,411,668,Innsbruck Hbf
178,412,669,Amsterdam Centraal
180,412,670,Amsterdam Centraal
170,413,671,Bologna Centrale
156,414,672,Bologna Centrale
158,413,673,Venezia Santa Lucia
155,415,674,Venezia Santa Lucia
156,415,675,Bologna Centrale
158,159,676,Venezia Santa Lucia
173,159,677,Innsbruck Hbf
164,415,678,Innsbruck Hbf
178,159,679,Amsterdam Centraal
180,159,680,Amsterdam Centraal
182,37,681,Flensburg
158,37,682,Venezia Santa Lucia
160,37,683,Verona Porta Nuova
163,416,684,Rosenheim
184,47,685,Hamburg-Altona
185,166,686,Innsbruck Hbf
155,49,687,Venezia Santa Lucia
156,49,688,Bologna Centrale
158,417,689,Venezia Santa Lucia
165,417,690,Rosenheim
170,418,691,Bologna Centrale
167,419,692,München Hbf
175,420,693,Schwarzach-St.Veit
182,421,694,Flensburg
184,422,695,Hamburg-Altona
155,423,696,Venezia Santa Lucia
181,424,697,München Hbf Gl.5-10
156,425,698,Bologna Centrale
157,425,699,München Hbf
171,426,700,München Hbf Gl.5-10
158,425,701,Venezia Santa Lucia
159,425,702,München Hbf
160,425,703,Verona Porta Nuova
161,425,704,München Hbf
173,426,705,Innsbruck Hbf
163,425,706,München Hbf
164,425,707,Innsbruck Hbf
165,425,708,München Hbf
185,422,709,Innsbruck Hbf
176,423,710,München Hbf
182,427,711,Flensburg
170,428,712,Bologna Centrale
167,428,713,München Hbf
154,429,714,Ostseebad Binz
182,430,715,Flensburg
166,431,716,Innsbruck Hbf
154,432,717,Berlin Hbf (tief)
186,433,718,Frankfurt(Main)Hbf
187,434,719,München Hbf
188,435,720,Budapest-Keleti
189,436,721,Frankfurt(Main)Hbf
190,435,722,Klagenfurt Hbf
191,437,723,München Hbf
192,438,724,Budapest-Keleti
193,439,725,Dortmund Hbf
194,440,726,Graz Hbf
195,437,727,München Hbf
196,441,728,Budapest-Keleti
197,436,729,Frankfurt(Main)Hbf
198,436,730,Klagenfurt Hbf
199,442,731,München Hbf Gl.5-10
200,441,732,Budapest-Keleti
201,436,733,Saarbrücken Hbf
202,443,734,München Hbf
203,444,735,Wien Hbf
204,445,736,Graz Hbf
205,301,737,München Hbf
206,446,738,Wien Hbf
207,447,739,München Hbf
208,448,740,Klagenfurt Hbf
209,449,741,München Hbf
210,450,742,Linz Hbf
211,451,743,München Hbf
212,452,744,München Hbf
213,453,745,Frankfurt(Main)Hbf
186,454,746,Frankfurt(Main)Hbf
214,455,747,Wien Hbf
215,452,748,Wien Hbf
192,456,749,Budapest-Keleti
216,457,750,Zagreb Glavni Kolod.
215,458,751,Budapest-Keleti
217,459,752,Berlin Ostbahnhof
212,460,753,München Hbf
218,461,754,Karlsruhe Hbf
216,462,755,Zagreb Glavni Kolod.
211,462,756,München Hbf
212,462,757,München Hbf
215,462,758,Budapest-Keleti
194,28,759,Graz Hbf
217,463,760,Berlin Ostbahnhof
213,464,761,Frankfurt(Main)Hbf
218,464,762,Karlsruhe Hbf
186,464,763,Frankfurt(Main)Hbf
189,465,764,Frankfurt(Main)Hbf
193,465,765,Dortmund Hbf
194,465,766,Graz Hbf
197,64,767,Frankfurt(Main)Hbf
198,465,768,Klagenfurt Hbf
186,466,769,Frankfurt(Main)Hbf
201,465,770,Saarbrücken Hbf
197,467,771,Frankfurt(Main)Hbf
215,468,772,Budapest-Keleti
211,469,773,München Hbf
213,470,774,Frankfurt(Main)Hbf
217,471,775,Berlin Ostbahnhof
186,472,776,Frankfurt(Main)Hbf
214,473,777,Wien Hbf
188,394,778,Budapest-Keleti
189,474,779,Frankfurt(Main)Hbf
190,400,780,Klagenfurt Hbf
191,475,781,München Hbf
192,394,782,Budapest-Keleti
193,476,783,Dortmund Hbf
194,474,784,Graz Hbf
195,477,785,München Hbf
196,396,786,Budapest-Keleti
197,478,787,Frankfurt(Main)Hbf
198,479,788,Klagenfurt Hbf
216,480,789,Zagreb Glavni Kolod.
215,481,790,Budapest-Keleti
213,482,791,Frankfurt(Main)Hbf
218,482,792,Karlsruhe Hbf
186,482,793,Frankfurt(Main)Hbf
189,483,794,Frankfurt(Main)Hbf
193,483,795,Dortmund Hbf
194,483,796,Graz Hbf
195,408,797,München Hbf
196,406,798,Budapest-Keleti
197,483,799,Frankfurt(Main)Hbf
198,483,800,Klagenfurt Hbf
186,484,801,Frankfurt(Main)Hbf
199,485,802,München Hbf
200,394,803,Budapest-Keleti
201,483,804,Saarbrücken Hbf
218,486,805,Karlsruhe Hbf
186,487,806,Frankfurt(Main)Hbf
201,488,807,Saarbrücken Hbf
212,489,808,München Hbf
216,490,809,Zagreb Glavni Kolod.
215,490,810,Budapest-Keleti
193,491,811,Dortmund Hbf
217,492,812,Berlin Ostbahnhof
215,493,813,Budapest-Keleti
214,494,814,Wien Hbf
188,495,815,Budapest-Keleti
192,414,816,Budapest-Keleti
196,413,817,Budapest-Keleti
200,413,818,Budapest-Keleti
216,496,819,Zagreb Glavni Kolod.
191,497,820,München Hbf
203,498,821,Wien Hbf
198,499,822,Klagenfurt Hbf
218,159,823,Karlsruhe Hbf
214,159,824,Wien Hbf
192,415,825,Budapest-Keleti
196,159,826,Budapest-Keleti
193,37,827,Dortmund Hbf
196,37,828,Budapest-Keleti
200,37,829,Budapest-Keleti
193,500,830,Dortmund Hbf
193,501,831,Dortmund Hbf
217,225,832,Berlin Ostbahnhof
193,225,833,Dortmund Hbf
193,47,834,Dortmund Hbf
217,502,835,Berlin Ostbahnhof
187,417,836,München Hbf
188,49,837,Budapest-Keleti
190,49,838,Klagenfurt Hbf
192,49,839,Budapest-Keleti
195,417,840,München Hbf
196,49,841,Budapest-Keleti
200,417,842,Budapest-Keleti
202,49,843,München Hbf
203,417,844,Wien Hbf
205,49,845,München Hbf
206,417,846,Wien Hbf
207,503,847,München Hbf
209,504,848,München Hbf
188,418,849,Budapest-Keleti
190,418,850,Klagenfurt Hbf
191,418,851,München Hbf
196,418,852,Budapest-Keleti
199,419,853,München Hbf
202,418,854,München Hbf
205,418,855,München Hbf
207,418,856,München Hbf
214,505,857,Wien Hbf
199,505,858,München Hbf
211,505,859,München Hbf
219,506,860,Venezia Santa Lucia
220,506,861,Venezia Santa Lucia
211,507,862,München Hbf
213,508,863,Frankfurt(Main)Hbf
218,509,864,Karlsruhe Hbf
186,510,865,Frankfurt(Main)Hbf
214,511,866,Wien Hbf
221,512,867,München Hbf
188,513,868,Budapest-Keleti
189,514,869,Frankfurt(Main)Hbf
190,513,870,Klagenfurt Hbf
222,512,871,München Hbf
192,515,872,Budapest-Keleti
193,516,873,Dortmund Hbf
194,517,874,Graz Hbf
223,512,875,München Hbf
196,513,876,Budapest-Keleti
197,514,877,Frankfurt(Main)Hbf
198,514,878,Klagenfurt Hbf
216,518,879,Zagreb Glavni Kolod.
215,519,880,Budapest-Keleti
212,520,881,München Hbf
217,521,882,Berlin Ostbahnhof
192,522,883,Budapest-Keleti
186,523,884,Frankfurt(Main)Hbf
224,512,885,München Hbf Gl.5-10
200,513,886,Budapest-Keleti
201,514,887,Saarbrücken Hbf
215,524,888,Budapest-Keleti
211,525,889,München Hbf
216,526,890,Zagreb Glavni Kolod.
194,527,891,Graz Hbf
212,528,892,München Hbf
192,529,893,Budapest-Keleti
193,530,894,Dortmund Hbf
213,531,895,München Hbf
218,531,896,Frankfurt(Main)Hbf
186,531,897,München Hbf
189,532,898,München Hbf
192,533,899,Budapest-Keleti
193,532,900,Dortmund Hbf
194,532,901,Graz Hbf
197,532,902,Frankfurt(Main)Hbf
198,532,903,Klagenfurt Hbf
186,534,904,München Hbf
201,532,905,Saarbrücken Hbf
213,535,906,München Hbf
218,535,907,Frankfurt(Main)Hbf
186,535,908,München Hbf
189,536,909,München Hbf
192,537,910,Budapest-Keleti
193,538,911,Dortmund Hbf
194,536,912,Graz Hbf
196,425,913,Budapest-Keleti
197,536,914,Frankfurt(Main)Hbf
198,536,915,Klagenfurt Hbf
186,539,916,München Hbf
200,425,917,Budapest-Keleti
201,536,918,Saarbrücken Hbf
192,540,919,Budapest-Keleti
193,541,920,Dortmund Hbf
192,542,921,Budapest-Keleti
193,543,922,Dortmund Hbf
194,543,923,Graz Hbf
217,544,924,Berlin Ostbahnhof
192,545,925,Budapest-Keleti
225,546,926,Hamburg-Altona
226,547,927,Düsseldorf Hbf
225,25,928,Hamburg-Altona
225,123,929,Hamburg-Altona
226,123,930,Düsseldorf Hbf
225,124,931,Hamburg-Altona
226,548,932,Düsseldorf Hbf
225,133,933,Hamburg-Altona
226,549,934,Düsseldorf Hbf
225,550,935,Hamburg-Altona
225,159,936,Hamburg-Altona
226,159,937,Düsseldorf Hbf
225,551,938,Hamburg-Altona
226,552,939,Düsseldorf Hbf
225,40,940,Hamburg-Altona
226,553,941,Düsseldorf Hbf
226,554,942,Düsseldorf Hbf
226,225,943,Düsseldorf Hbf
226,47,944,Düsseldorf Hbf
226,8,945,Düsseldorf Hbf
227,555,946,Frankfurt(Main)Hbf
228,556,947,Frankfurt(Main)Hbf
229,557,948,Hamburg Hbf
230,558,949,Wien Hbf
231,559,950,Hamburg-Altona
232,560,951,Wien Hbf
233,561,952,Dortmund Hbf
234,562,953,Wien Hbf
235,74,954,Frankfurt(Main)Hbf
236,563,955,Wien Hbf
237,564,956,Wien Hbf
238,565,957,Wien Hbf
239,566,958,Wien Hbf (Autoreisezuganlage)
240,567,959,Wien Hbf (Autoreisezuganlage)
232,568,960,Wien Hbf
235,569,961,Frankfurt(Main)Hbf
235,116,962,Frankfurt(Main)Hbf
233,570,963,Frankfurt(Main)Hbf
232,571,964,Wien Hbf
229,572,965,Hamburg-Harburg
231,26,966,Hamburg Hbf
234,26,967,Wien Hbf
236,573,968,Wien Hbf
239,26,969,Wien Hbf (Autoreisezuganlage)
233,574,970,Dortmund Hbf
229,575,971,Hamburg Hbf
240,576,972,Wien Hbf (Autoreisezuganlage)
229,121,973,Hamburg Hbf
229,577,974,Hamburg Hbf
234,578,975,Wien Hbf
229,579,976,Hamburg Hbf
203,394,977,Wien Hbf
229,123,978,Hamburg Hbf
240,123,979,Wien Hbf (Autoreisezuganlage)
239,123,980,Wien Hbf (Autoreisezuganlage)
229,124,981,Hamburg Hbf
235,580,982,Frankfurt(Main)Hbf
229,131,983,Hamburg Hbf
232,132,984,Wien Hbf
233,131,985,Dortmund Hbf
236,132,986,Wien Hbf
239,132,987,Wien Hbf (Autoreisezuganlage)
240,131,988,Wien Hbf (Autoreisezuganlage)
234,581,989,Wien Hbf
233,582,990,Dortmund Hbf
232,33,991,Wien Hbf
236,34,992,Wien Hbf
240,33,993,Wien Hbf (Autoreisezuganlage)
232,35,994,Wien Hbf
240,35,995,Wien Hbf (Autoreisezuganlage)
227,143,996,Frankfurt(Main)Hbf
228,143,997,Frankfurt(Main)Hbf
229,143,998,Hamburg Hbf
231,143,999,Hamburg-Altona
233,143,1000,Dortmund Hbf
235,143,1001,Frankfurt(Main)Hbf
230,147,1002,Wien Hbf
232,583,1003,Wien Hbf
234,583,1004,Wien Hbf
236,148,1005,Wien Hbf
232,151,1006,Wien Hbf
234,584,1007,Wien Hbf
237,584,1008,Wien Hbf
200,159,1009,Budapest-Keleti
203,159,1010,Wien Hbf
206,37,1011,Wien Hbf
240,585,1012,Wien Hbf (Autoreisezuganlage)
232,586,1013,Wien Hbf
227,38,1014,Frankfurt(Main)Hbf
228,587,1015,Nürnberg Hbf
229,38,1016,Hamburg Hbf
230,38,1017,Wien Hbf
232,38,1018,Wien Hbf
233,40,1019,Dortmund Hbf
235,38,1020,Frankfurt(Main)Hbf
236,40,1021,Wien Hbf
239,40,1022,Wien Hbf (Autoreisezuganlage)
233,41,1023,Dortmund Hbf
236,41,1024,Wien Hbf
237,587,1025,Wien Hbf
206,394,1026,Wien Hbf
232,44,1027,Wien Hbf
229,588,1028,Hamburg Hbf
233,225,1029,Dortmund Hbf
229,47,1030,Hamburg Hbf
230,47,1031,Wien Hbf
232,47,1032,Wien Hbf
233,47,1033,Dortmund Hbf
235,47,1034,Frankfurt(Main)Hbf
236,164,1035,Wien Hbf
229,48,1036,Hamburg Hbf
230,48,1037,Wien Hbf
232,48,1038,Wien Hbf
233,589,1039,Dortmund Hbf
234,48,1040,Wien Hbf
230,590,1041,Wien Hbf
232,590,1042,Wien Hbf
234,590,1043,Wien Hbf
232,8,1044,Wien Hbf
236,8,1045,Wien Hbf
211,591,1046,München Hbf
215,592,1047,Budapest-Keleti
232,49,1048,Wien Hbf
233,49,1049,Dortmund Hbf
236,49,1050,Wien Hbf
241,512,1051,München Hbf
229,362,1052,Hamburg Hbf
231,593,1053,Hamburg-Altona
234,594,1054,Wien Hbf
231,595,1055,Hamburg-Altona
210,596,1056,Linz Hbf
210,597,1057,Linz Hbf
210,484,1058,Linz Hbf
237,583,1059,Wien Hbf
238,148,1060,Wien Hbf
238,38,1061,Wien Hbf
238,164,1062,Wien Hbf
237,166,1063,Wien Hbf
210,598,1064,Linz Hbf
210,599,1065,Linz Hbf
210,600,1066,Linz Hbf
204,74,1067,Graz Hbf
204,465,1068,Graz Hbf
204,479,1069,Graz Hbf
204,483,1070,Graz Hbf
204,495,1071,Graz Hbf
204,514,1072,Graz Hbf
204,532,1073,Graz Hbf
204,536,1074,Graz Hbf
242,601,1075,München Hbf
243,602,1076,Berlin Hbf (tief)
244,603,1077,München Hbf
245,604,1078,Hamburg-Altona
246,605,1079,München Hbf
247,606,1080,Berlin Hbf (tief)
248,607,1081,Düsseldorf Hbf
249,604,1082,München Hbf
250,604,1083,München Hbf
251,608,1084,Hamburg-Altona
252,604,1085,Hamburg-Altona
253,609,1086,München Hbf
254,610,1087,Rostock Hbf
255,611,1088,München Hbf
256,612,1089,Hamburg-Altona
257,613,1090,München Hbf
258,614,1091,Hamburg-Altona
259,604,1092,München Hbf
260,615,1093,Hamburg-Altona
261,616,1094,Saalfeld(Saale)
262,617,1095,Berlin Hbf (tief)
263,618,1096,München Hbf
264,619,1097,Berlin Gesundbrunnen
265,620,1098,Leipzig Hbf
266,621,1099,München Hbf
267,622,1100,München Hbf
268,623,1101,Hamburg-Altona
269,624,1102,München Hbf
270,625,1103,Hamburg-Altona
244,626,1104,München Hbf
246,627,1105,München Hbf
271,628,1106,München Hbf
272,629,1107,Stralsund Hbf
273,630,1108,München Hbf
274,631,1109,Innsbruck Hbf
247,632,1110,Rostock Hbf
253,633,1111,München Hbf
254,634,1112,Berlin Gesundbrunnen
275,635,1113,Hamburg-Altona
268,636,1114,Hamburg-Altona
272,118,1115,Stralsund Hbf
251,637,1116,Berlin Hbf (tief)
274,638,1117,Innsbruck Hbf
275,639,1118,Hamburg-Altona
257,640,1119,München Hbf
253,641,1120,München Hbf
254,641,1121,Rostock Hbf
256,25,1122,Hamburg-Altona
257,642,1123,München Hbf
271,387,1124,München Hbf
268,26,1125,Hamburg Hbf
269,643,1126,München Hbf
272,387,1127,Stralsund Hbf
273,387,1128,München Hbf
243,644,1129,Berlin Hbf (tief)
274,26,1130,Innsbruck Hbf
245,26,1131,Hamburg Hbf
246,645,1132,München Hbf
247,387,1133,Rostock Hbf
249,26,1134,München Hbf
250,26,1135,München Hbf
251,26,1136,Hamburg Hbf
252,26,1137,Hamburg Hbf
254,387,1138,Berlin Gesundbrunnen
242,646,1139,München Hbf
244,647,1140,München Hbf
247,646,1141,Berlin Hbf (tief)
266,648,1142,München Hbf
