route_id,route_short_name,route_long_name,route_type,agency_id
310,,EC 191,2,SBB
311,,EC 193,2,SBB
312,,EC 195,2,SBB
313,,RE 2083,2,DPN
314,,IC 2083,2,DPN
315,,IC 2082,2,DPN
316,,ICE 1630,2,DPN
317,,ICE 1535,2,DPN
318,,IC 2427,2,DPN
319,,ICE 1539,2,DPN
320,,ICE 1735,2,DPN
321,,IC 2426,2,DPN
322,,ICE 1731,2,DPN
323,,ICE 1537,2,DPN
324,,IC 2255,2,DPN
325,,IC 2308,2,DPN
326,,IC 2250,2,DPN
327,,IC 2252,2,DPN
328,,IC 2257,2,DPN
329,,IC 2253,2,DPN
330,,IC 2259,2,DPN
331,,IC 2423,2,DPN
332,,IC 2422,2,DPN
333,,ICE 1536,2,DPN
334,,IC 2174,2,DPN
335,,IC 2372,2,DPN
336,,IC 2189,2,DPN
337,,IC 2238,2,DPN
338,,IC 2239,2,DPN
339,,EC 178,2,DPN
340,,EC 171,2,DPN
341,,EC 176,2,DPN
342,,EC 174,2,DPN
343,,EC 379,2,DPN
344,,EC 378,2,DPN
345,,EC 175,2,DPN
346,,EC 172,2,DPN
347,,EC 177,2,DPN
348,,EC 170,2,DPN
349,,EC 179,2,DPN
350,,CNL40458,2,DPN
351,,IC 60458,2,DPN
352,,IC 61458,2,DPN
353,,CNL 458,2,DPN
354,,EC 173,2,DPN
355,,CNL 454,2,DPN
356,,ICE 538,2,DPN
357,,ICE 583,2,DPN
358,,ICE 732,2,DPN
359,,ICE 1153,2,DPN
360,,IC 5722,2,DPN
361,,IC 5729,2,DPN
362,,IC 5720,2,DPN
363,,IC 5737,2,DPN
364,,IC 5736,2,DPN
365,,IC 5753,2,DPN
366,,IC 5752,2,DPN
367,,IC 5769,2,DPN
368,,IC 5760,2,DPN
369,,IC 5727,2,DPN
370,,IC 5768,2,DPN
371,,IC 5745,2,DPN
372,,IC 5744,2,DPN
373,,IC 5721,2,DPN
374,,IC 385,2,DPN
375,,IC 383,2,DPN
376,,IC 386,2,DPN
377,,IC 384,2,DPN
378,,IC 2212,2,DPN
379,,IC 2376,2,DPN
380,,IC 2184,2,DPN
381,,IC 60471,2,DPN
382,,CNL 471,2,DPN
383,,IC 1970,2,DPN
384,,ICE 1730,2,DPN
385,,ICE 1502,2,DPN
386,,ICE 985,2,DPN
387,,ICE 1501,2,DPN
388,,ICE 1617,2,DPN
389,,ICE 1581,2,DPN
390,,ICE 1680,2,DPN
391,,ICE 1606,2,DPN
392,,IC 1934,2,DPN
393,,ICE 1717,2,DPN
394,,ICE 903,2,DPN
395,,ICE 805,2,DPN
396,,ICE 1618,2,DPN
397,,ICE 908,2,DPN
398,,ICE 906,2,DPN
399,,IC 1933,2,DPN
400,,IC 1949,2,DPN
401,,ICE 1701,2,DPN
402,,IC 1950,2,DPN
403,,ICE 2585,2,DPN
404,,ICE 1687,2,DPN
405,,ICE 1583,2,DPN
406,,ICE 1585,2,DPN
407,,ICE 1587,2,DPN
408,,ICE 1684,2,DPN
409,,ICE 1589,2,DPN
410,,ICE 1682,2,DPN
411,,ICE 1683,2,DPN
412,,ICE 1588,2,DPN
413,,ICE 1685,2,DPN
414,,ICE 1586,2,DPN
415,,ICE 1584,2,DPN
416,,ICE 1534,2,DPN
417,,ICE 1580,2,DPN
418,,ICE 1582,2,DPN
419,,IC 2311,2,DPN
420,,IC 2375,2,DPN
421,,IC 2073,2,DPN
422,,IC 2315,2,DPN
423,,IC 61447,2,DPN
424,,EN 447,2,DPN
425,,ICE 781,2,DPN
426,,IC 2431,2,DPN
427,,IC 2417,2,DPN
428,,IC 2216,2,DPN
429,,IC 2188,2,DPN
430,,IC 2182,2,DPN
431,,IC 2404,2,DPN
432,,IC 2270,2,DPN
433,,IC 2408,2,DPN
434,,IC 2012,2,DPN
435,,RE 2013,2,DPN
436,,IC 2076,2,DPN
437,,ICE 1652,2,DPN
438,,IC 2048,2,DPN
439,,ICE 1650,2,DPN
440,,IC 2440,2,DPN
441,,ICE 1558,2,DPN
442,,IC 2442,2,DPN
443,,IC 2015,2,DPN
444,,ICE 1556,2,DPN
445,,IC 2444,2,DPN
446,,ICE 1554,2,DPN
447,,IC 2446,2,DPN
448,,ICE 1552,2,DPN
449,,IC 2030,2,DPN
450,,EN 60477,2,DPN
451,,IC 2044,2,DPN
452,,IC 2078,2,DPN
453,,ICE 1654,2,DPN
454,,IC 2072,2,DPN
455,,IC 2046,2,DPN
456,,IC 2042,2,DPN
457,,IC 2244,2,DPN
458,,ICE 1594,2,DPN
459,,EC 2578,2,DPN
460,,Bus60171,2,DPN
461,,EC 2576,2,DPN
462,,Bus60173,2,DPN
463,,EC 2574,2,DPN
464,,Bus60379,2,DPN
465,,EC 2568,2,DPN
466,,Bus80459,2,DPN
467,,IC 2230,2,DPN
468,,ICE 1550,2,DPN
469,,IC 2346,2,DPN
470,,EC 2572,2,DPN
471,,IC 1932,2,DPN
472,,ICE 1632,2,DPN
473,,ICE 1739,2,DPN
474,,ICE 9556,2,DPN
475,,TGV 9552,2,DPN
476,,ICE 9558,2,DPN
477,,ICE 9586,2,DPN
478,,ICE 9554,2,DPN
479,,ICE 9550,2,DPN
480,,ICE 654,2,DPN
481,,IC 2070,2,DPN
482,,ICE 806,2,DPN
483,,ICE 652,2,DPN
484,,ICE 1634,2,DPN
485,,ICE 640,2,DPN
486,,ICE 650,2,DPN
487,,ICE 940,2,DPN
488,,ICE 950,2,DPN
489,,ICE 1714,2,DPN
490,,ICE 558,2,DPN
491,,ICE 848,2,DPN
492,,ICE 858,2,DPN
493,,IC 2223,2,DPN
494,,ICE 800,2,DPN
495,,ICE 546,2,DPN
496,,ICE 556,2,DPN
497,,ICE 1538,2,DPN
498,,ICE 544,2,DPN
499,,ICE 554,2,DPN
500,,ICE 844,2,DPN
501,,ICE 854,2,DPN
502,,EN 477,2,DPN
503,,ICE 997,2,DPN
504,,ICE 832,2,DPN
505,,ICE 842,2,DPN
506,,ICE 540,2,DPN
507,,ICE 898,2,DPN
508,,IC 1974,2,DPN
509,,ICE 593,2,DPN
510,,ICE 946,2,DPN
511,,ICE 956,2,DPN
512,,ICE 277,2,DPN
513,,IC 240,2,DPN
514,,ICE 644,2,DPN
515,,ICE 595,2,DPN
516,,ICE 954,2,DPN
517,,IC 279,2,DPN
518,,IC 148,2,DPN
519,,ICE 656,2,DPN
520,,IC 1978,2,DPN
521,,ICE 808,2,DPN
522,,ICE 1708,2,DPN
523,,ICE 1636,2,DPN
524,,ICE 1142,2,DPN
525,,ICE 1038,2,DPN
526,,IC 2181,2,DPN
527,,EC 2571,2,DPN
528,,ICE 279,2,DPN
529,,IC 1108,2,DPN
530,,ICE 1091,2,DPN
531,,IC 1927,2,DPN
532,,ICE 1626,2,DPN
533,,ICE 1555,2,DPN
534,,ICE 1642,2,DPN
535,,IC 2153,2,DPN
536,,ICE 1545,2,DPN
537,,ICE 1597,2,DPN
538,,ICE 1640,2,DPN
539,,ICE 1547,2,DPN
540,,ICE 1559,2,DPN
541,,ICE 1548,2,DPN
542,,IC 2155,2,DPN
543,,ICE 1549,2,DPN
544,,ICE 1651,2,DPN
545,,IC 1959,2,DPN
546,,ICE 1546,2,DPN
547,,ICE 1641,2,DPN
548,,ICE 1653,2,DPN
549,,ICE 1544,2,DPN
550,,ICE 1643,2,DPN
551,,ICE 1655,2,DPN
552,,ICE 1542,2,DPN
553,,IC 2157,2,DPN
554,,ICE 1645,2,DPN
555,,ICE 1657,2,DPN
556,,ICE 1647,2,DPN
557,,ICE 1659,2,DPN
558,,ICE 1646,2,DPN
559,,ICE 1716,2,DPN
560,,ICE 1553,2,DPN
561,,ICE 1656,2,DPN
562,,ICE 1644,2,DPN
563,,IC 2156,2,DPN
564,,ICE 1543,2,DPN
565,,ICE 1557,2,DPN
566,,IC 2150,2,DPN
567,,ICE 2584,2,DPN
568,,IC 2056,2,DPN
569,,IC 2079,2,DPN
570,,EC 2575,2,DPN
571,,EC 2570,2,DPN
572,,ICE 1631,2,DPN
573,,ICE 1633,2,DPN
574,,ICE 1533,2,DPN
575,,IC 2095,2,DPN
576,,IC 2266,2,DPN
577,,IC 2265,2,DPN
578,,IC 2261,2,DPN
579,,IC 2267,2,DPN
580,,IC 2366,2,DPN
581,,IC 1269,2,DPN
582,,IC 2295,2,DPN
583,,IC 2264,2,DPN
584,,IC 2260,2,DPN
585,,IC 1910,2,DPN
586,,IC 2269,2,DPN
587,,EC 43,2,DPN
588,,EC 45,2,DPN
589,,EC 44,2,DPN
590,,EIC 55,2,DPN
591,,EC 47,2,DPN
592,,EC 42,2,DPN
593,,EC 40,2,DPN
594,,EN 446,2,DPN
595,,EC 41,2,DPN
596,,EC 46,2,DPN
597,,EC 54,2,DPN
598,,EC 55,2,DPN
599,,Bus50040,2,DPN
600,,Bus50046,2,DPN
601,,Bus50054,2,DPN
602,,Bus50042,2,DPN
603,,IC 1956,2,DPN
604,,IC 1958,2,DPN
605,,IC 1952,2,DPN
606,,IC 1955,2,DPN
607,,EN 476,2,DPN
608,,IC 2218,2,DPN
609,,IC 2312,2,DPN
610,,IC 2313,2,DPN
611,,IC 2318,2,DPN
612,,IC 2167,2,DPN
613,,ICE 1593,2,DPN
614,,IC 1074,2,DPN
615,,IC 2291,2,DPN
616,,IC 2396,2,DPN
617,,IC 1114,2,DPN
618,,ICE 777,2,DPN
619,,IC 2319,2,DPN
620,,IC 2368,2,DPN
621,,IC 2317,2,DPN
622,,IC 2395,2,DPN
623,,IC 1973,2,DPN
624,,IC 1966,2,DPN
625,,ICE 1572,2,DPN
626,,IC 2210,2,DPN
627,,ICE 712,2,DPN
628,,ICE 774,2,DPN
629,,IC 2296,2,DPN
630,,IC 2010,2,DPN
631,,IC 2011,2,DPN
632,,IC 1915,2,DPN
633,,IC 1937,2,DPN
634,,IC 2235,2,DPN
635,,IC 2430,2,DPN
636,,IC 2038,2,DPN
637,,IC 2443,2,DPN
638,,IC 2441,2,DPN
639,,IC 2049,2,DPN
640,,IC 2032,2,DPN
641,,IC 2047,2,DPN
642,,IC 2045,2,DPN
643,,IC 2232,2,DPN
644,,IC 2043,2,DPN
645,,ICE 1531,2,DPN
646,,IC 2233,2,DPN
647,,IC 2447,2,DPN
648,,ICE 1734,2,DPN
649,,IC 2445,2,DPN
650,,IC 1935,2,DPN
651,,IC 2035,2,DPN
652,,IC 2037,2,DPN
653,,IC 2039,2,DPN
654,,ICE 841,2,DPN
655,,IC 2436,2,DPN
656,,ICE 1032,2,DPN
657,,ICE 850,2,DPN
658,,IC 2324,2,DPN
659,,IC 2350,2,DPN
660,,IC 2352,2,DPN
661,,IC 2322,2,DPN
662,,IC 2433,2,DPN
663,,IC 2437,2,DPN
664,,IC 2084,2,DPN
665,,IC 2085,2,DPN
666,,ICE 1006,2,DPN
667,,IC 2286,2,DPN
668,,IC 2388,2,DPN
669,,IC 2071,2,DPN
670,,ICE 905,2,DPN
671,,ICE 701,2,DPN
672,,IC 1975,2,DPN
673,,ICE 907,2,DPN
674,,ICE 900,2,DPN
675,,ICE 1031,2,DPN
676,,ICE 809,2,DPN
677,,ICE 1694,2,DPN
678,,EC 2573,2,DPN
679,,EC 2569,2,DPN
680,,EC 2577,2,DPN
681,,ICE 1000,2,DPN
682,,IC 2383,2,DPN
683,,IC 2385,2,DPN
684,,IC 2186,2,DPN
685,,IC 2387,2,DPN
686,,ICE 1105,2,DPN
687,,ICE 1036,2,DPN
688,,IC 2384,2,DPN
689,,IC 2185,2,DPN
690,,IC 2389,2,DPN
691,,ICE 1035,2,DPN
692,,ICE 876,2,DPN
693,,ICE 1041,2,DPN
694,,ICE 874,2,DPN
695,,ICE 374,2,DPN
696,,ICE 1191,2,DPN
697,,ICE 1195,2,DPN
698,,IC 146,2,DPN
699,,IC 1917,2,DPN
700,,ICE 877,2,DPN
701,,IC 2393,2,DPN
702,,ICE 1733,2,DPN
703,,ICE 879,2,DPN
704,,IC 2580,2,DPN
705,,IC 2271,2,DPN
706,,IC 2374,2,DPN
707,,IC 2277,2,DPN
708,,IC 2279,2,DPN
709,,ICE 2589,2,DPN
710,,IC 2598,2,DPN
711,,IC 2370,2,DPN
712,,IC 2371,2,DPN
713,,ICE 1179,2,DPN
714,,EN 452,2,DPN
715,,ICE 674,2,DPN
716,,ICE 772,2,DPN
717,,ICE 78,2,SBB
718,,ICE 76,2,SBB
719,,ICE 1173 (SBB),2,SBB
720,,ICE 18,2,DPN
721,,ICE 15,2,DPN
722,,ICE 14,2,DPN
723,,ICE 19,2,DPN
724,,ICE 10,2,DPN
725,,IC 1919,2,DPN
726,,IC 2222,2,DPN
727,,IC 1918,2,DPN
728,,ICE 1224,2,DPN
729,,ICE 1228,2,DPN
730,,IC 2057,2,DPN
731,,IC 1980,2,DPN
732,,IC 1981,2,DPN
733,,IC 1984,2,DPN
734,,IC 1028,2,DPN
735,,ICE 1128,2,DPN
736,,IC 2027,2,DPN
737,,IC 2229,2,DPN
738,,IC 1029,2,DPN
739,,ICE 520,2,DPN
740,,ICE 722,2,DPN
741,,ICE 1620,2,DPN
742,,ICE 922,2,DPN
743,,ICE 1521,2,DPN
744,,ICE 616,2,DPN
745,,ICE 614,2,DPN
746,,ICE 1082,2,DPN
747,,ICE 1132,2,DPN
748,,ICE 612,2,DPN
749,,ICE 690,2,DPN
750,,ICE 630,2,DPN
751,,ICE 680,2,DPN
752,,ICE 511,2,DPN
753,,ICE 610,2,DPN
754,,ICE 598,2,DPN
755,,ICE 513,2,DPN
756,,ICE 518,2,DPN
757,,ICE 596,2,DPN
758,,ICE 515,2,DPN
759,,ICE 516,2,DPN
760,,ICE 786,2,DPN
761,,ICE 1090,2,DPN
762,,ICE 517,2,DPN
763,,ICE 514,2,DPN
764,,IC 2288,2,DPN
765,,ICE 537,2,DPN
766,,ICE 587,2,DPN
767,,ICE 597,2,DPN
768,,ICE 592,2,DPN
769,,IC 2094,2,DPN
770,,ICE 519,2,DPN
771,,ICE 512,2,DPN
772,,ICE 1602,2,DPN
773,,ICE 590,2,DPN
774,,IC 2092,2,DPN
775,,ICE 580,2,DPN
776,,ICE 611,2,DPN
777,,ICE 510,2,DPN
778,,ICE 691,2,DPN
779,,ICE 990,2,DPN
780,,ICE 613,2,DPN
781,,ICE 633,2,DPN
782,,ICE 683,2,DPN
783,,ICE 693,2,DPN
784,,IC 2294,2,DPN
785,,ICE 981,2,DPN
786,,IC 61479,2,DPN
787,,ICE 692,2,DPN
788,,IC 2287,2,DPN
789,,ICE 989,2,DPN
790,,ICE 1093,2,DPN
791,,IC 2268,2,DPN
792,,ICE 699,2,DPN
793,,ICE 991,2,DPN
794,,ICE 1162,2,DPN
795,,ICE 1151,2,DPN
796,,ICE 999,2,DPN
797,,ICE 615,2,DPN
798,,ICE 591,2,DPN
799,,IC 1991,2,DPN
800,,ICE 599,2,DPN
801,,IC 144,2,DPN
802,,ICE 375,2,DPN
803,,IC 142,2,DPN
804,,ICE 377,2,DPN
805,,IC 140,2,DPN
806,,IC 2242,2,DPN
807,,IC 1913,2,DPN
808,,IC 1995,2,DPN
809,,ICE 2591,2,DPN
810,,ICE 695,2,DPN
811,,IC 2398,2,DPN
812,,IC 1957,2,DPN
813,,ICE 698,2,DPN
814,,ICE 271 (SBB),2,SBB
815,,ICE 200,2,DPN
816,,ICE 5,2,DPN
817,,ICE 370,2,DPN
818,,ICE 101,2,DPN
819,,IC 1174,2,DPN
820,,ICE 74,2,SBB
821,,ICE 108,2,DPN
822,,EC 8,2,SBB
823,,ICE 72,2,SBB
824,,ICE 276,2,DPN
825,,ICE 505,2,DPN
826,,ICE 105,2,DPN
827,,ICE 70,2,SBB
828,,ICE 504,2,DPN
829,,ICE 104 (SBB),2,SBB
830,,EC 9,2,SBB
831,,IC 274,2,DPN
832,,ICE 107,2,DPN
833,,ICE 102,2,DPN
834,,ICE 272,2,SBB
835,,ICE 109,2,DPN
836,,ICE 100,2,DPN
837,,ICE 4,2,SBB
838,,ICE 201,2,DPN
839,,ICE 203,2,DPN
840,,ICE 604,2,DPN
841,,ICE 676,2,DPN
842,,IC 61419,2,DPN
843,,ICE 202,2,DPN
844,,ICE 3,2,SBB
845,,ICE 273,2,DPN
846,,ICE 275,2,DPN
847,,ICE 106,2,DPN
848,,ICE 271,2,DPN
849,,IC 207,2,SBB
850,,IC 2276,2,DPN
851,,IC 2292,2,DPN
852,,IC 2274,2,DPN
853,,IC 2272,2,DPN
854,,IC 2397,2,DPN
855,,IC 1976,2,DPN
856,,ICE 978,2,DPN
857,,IC 2099,2,DPN
858,,ICE 977,2,DPN
859,,IC 2392,2,DPN
860,,IC 2373,2,DPN
861,,IC 2096,2,DPN
862,,IC 2199,2,DPN
863,,IC 2198,2,DPN
864,,IC 2191,2,DPN
865,,IC 2097,2,DPN
866,,IC 2412,2,DPN
867,,ICE 843,2,DPN
868,,ICE 543,2,DPN
869,,ICE 1045,2,DPN
870,,ICE 855,2,DPN
871,,ICE 545,2,DPN
872,,ICE 555,2,DPN
873,,ICE 847,2,DPN
874,,ICE 857,2,DPN
875,,ICE 942,2,DPN
876,,ICE 952,2,DPN
877,,ICE 859,2,DPN
878,,ICE 549,2,DPN
879,,ICE 559,2,DPN
880,,ICE 941,2,DPN
881,,ICE 951,2,DPN
882,,ICE 641,2,DPN
883,,ICE 651,2,DPN
884,,IC 1920,2,DPN
885,,ICE 953,2,DPN
886,,ICE 846,2,DPN
887,,ICE 856,2,DPN
888,,ICE 643,2,DPN
889,,ICE 653,2,DPN
890,,ICE 945,2,DPN
891,,ICE 955,2,DPN
892,,ICE 645,2,DPN
893,,ICE 655,2,DPN
894,,ICE 542,2,DPN
895,,ICE 552,2,DPN
896,,ICE 947,2,DPN
897,,CNL40447,2,DPN
898,,ICE 541,2,DPN
899,,ICE 853,2,DPN
900,,ICE 553,2,DPN
901,,IC 1916,2,DPN
902,,ICE 547,2,DPN
903,,IC 2214,2,DPN
904,,IC 2224,2,DPN
905,,IC 2310,2,DPN
906,,IC 2215,2,DPN
907,,IC 2321,2,DPN
908,,IC 2307,2,DPN
909,,IC 2225,2,DPN
910,,IC 2021,2,DPN
911,,IC 2020,2,DPN
912,,IC 2228,2,DPN
913,,IC 2314,2,DPN
914,,IC 2220,2,DPN
915,,IC 2226,2,DPN
916,,IC 2023,2,DPN
917,,IC 1025,2,DPN
918,,IC 1026,2,DPN
919,,IC 2022,2,DPN
920,,ICE 1522,2,DPN
